1913,35,35,38,40,35,44,45,50,45,43,42,38,28,28,33,40,42,40,30,28,32,44,37,29,24,32,42,43,45,42,48,38
1914,45,44,46,48,19,55,60,57,50,55,60,62,56,52,48,55,58,59,59,55,56,55,43,46,41,45,48,54,56,51,52,52.3
1915,42,42,51,38,47,47,46,51,55,50,51,52,49,53,50,55,60,49,55,63,68,67,59,44,46,55,63,60,45,42,55,52
1916,32,34,39,38,30,34,47,41,56,61,79,51,40,45,52,5.4,50,58,58,58,44,42,41,40,43,86,50,42,49,55,57,47.2
1917,25,25,29,33,33,35,33,35,33,37,35,37,36,3,39,39,40,35,36,37,33,37,44,45,34,34,50,43,45,35,36,36.3
1918,40,43,42,32,32,31,41,34,38,40,45,48,3.8,46,52,55,50,47,48,48,65,34,54,65,50,47,47,56,64,59,52,47.1
1919,42,41,42,37,37,37,35,35,38,42,43,49,7.,46,38,41,45,41,48,52,52,38,53,46,48,57,62,55,49,56,56,46.7
1920,50,35,40,38,38,35,48,48,42,41,15,46,50,35,37,42,39,45,54,88,51,46,49,41,37,32,44,43,48,46,32,43.0
1921,50,54,60,46,50,47,47,52,52,38,32,34,32,36,38,+3,48,44,34,42,52,23,54,46,44,45,51,58,50,57,59,46.2
1922,33,35,37,35,33,34,35,62,,,36,39,34,39,43,41,39,39,41,44,41,44,37,34,40,44,46,44,43,51,45,39.51
1923,44,30,31,31,36,43,44,34,41,41,39,34,36,3,41,47,48,51,56,2.,38,43,49,44,49,60,65,2.,70,71,17,45.9
1924,51,44,46,43,48,44,42,49,37,40,49,48,49,45,52,45,53,54,42,42,44,46,50,46,50,52,42,50,37,41,50,46.16
1925,64,46,44,55,49,49,46,4.3,43,45,38,41,42,50,47,37,45,47,52,55,58,52,51,55,45,51,58,40.,52,50,60,48.4
1926,57,60,57,46,44,49,51,47,46,53,54,49,58,62,66,50,41,57,56,50,55,62,53,50,51,48,54,51,47,56,50,52.4
1927,48,41,45,45,42,42,44,35,49,47,45,47,43,48,47,40,40,39,44,51,49,47,51,43,44,49,48,51,53,63,46,46.0
1928,43,48,50,45,49,54,54,54,44,47,43,42,44,41,43,47,56,61,68,66,69,53,53,44,25,38,75,45,47,47,42,49.1
1929,42,43,48,49.,48,43,46,53,56,45,42,42,47,52,55,46,50,53,54,49,44,40,47,43,40,52,62,53,40,39,40,47.2
1930,34,40,42,54,46,41,42,4,45,53,62,56,40,43,42,51,53,58,53,46,48,45,45,48,29,60,88,66,17,54,57,49.9
1931,51,54,54,33,35,38,42,45,45,40,42,47,44,56,50,49,49,47,47,54,49,47,47,43,36,32,29,9,42,42,44,44.5
1932,38,33,31,41,41,40,48,34,39,40,46,45,45,43,44,49,52,54,50,46,46,46,47,49,40,40,44,45,49,51,62,44.48
