1913,26,29,26,22,19,20.0,24,20,22,22,22,34,36,38,40,52,33,30.0,36.0,31.0,18,,,28.0,28.0,28,24,24,,,,28.2,28.15384615384616,28.15555555555556,28.15549450549451,28.155496610669022,28.155496540496543
1914,32,31,33,34,10,21.0,33,34,34,36,34,31,34,31,39,35,33,,44.0,45.0,48,45.0,47.0,41.0,42.0,47,49,50,,,,37.5,36.77777777777778,36.80357142857143,36.80268199233716,36.80271164021164,36.802710683828586
1915,38,39,36,35,37,40.0,45,48,48,45,42,40,37,37,41,43,41,45.0,45.0,52.0,43,,,,,40,47,44,,,,42.0,42.0,42.0,42.0,42.0,42.0
1916,15,13,14,18,21,21.0,47,39,40,47,36,36,35,46,45,47,50,46.0,48.0,44.0,42,35.0,39.0,39.0,45.0,34,40,34,33.0,,,36.2,36.172413793103445,36.17333333333333,36.17330367074528,36.173304597701154,36.17330456961158
1917,24,26,44,40,44,43.0,41,43,35,36,33,31,31,32,34,36,34,27.0,34.0,32.0,31,35.0,30.0,29.0,25.0,24,25,23,,,,32.9,32.92857142857143,32.92758620689655,32.92761904761905,32.927617988240904,32.92761802134647
1918,26,30,38,45,47,50.0,40,40,49,49,38,30,38,30,30,39,34,25.0,29.0,25.0,32,39.0,42.0,29.0,35.0,34,29,36,,,,35.7,36.0,35.9896551724138,35.99,35.98998887652948,35.989989224137936
1919,34,33,31,35,32,32.0,32,43,45,41,38,36,37,38,45,40,35,38.0,35.0,33.0,35,32.0,30.0,28.0,35.0,35,34,40,,,,35.8,35.785714285714285,35.786206896551725,35.78619047619047,35.786191005879544,35.78619098932676
1920,32,31,31,32,38,45.0,35,38,39,28,38,41,39,45,47,40,43,19.0,37.0,38.0,31,39.0,36.0,24.0,42.0,44,42,45,49.0,,,39.2,37.51724137931034,37.57333333333334,37.57152391546162,37.57158045977011,37.571578746306216
1921,41,41,35,34,30,32.0,30,32,35,50,47,49,51,34,29,24,27,31.0,34.0,34.0,37,38.0,42.0,52.0,53.0,48,57,50,,,,39.3,39.17857142857143,39.18275862068965,39.18261904761904,39.18262354997616,39.1826234092775
1922,15,25,29,30,25,37.0,37,39,34,34,30,29,30,25,31,37,38,36.0,36.0,28.0,31,21.0,20.0,29.0,26.0,35,32,28,,,,30.3,30.25,30.25172413793103,30.251666666666665,30.251668520578416,30.251668462643675
1923,21,20,26,32,35,37.0,37,32,24,24,24,25,7,8,13,23,37,38.0,32.0,34.0,40,41.0,43.0,32.0,31.0,37,45,51,,,,30.5,30.321428571428573,30.32758620689655,30.32738095238096,30.32738757349436,30.327387366584563
1924,44,41,36,40,48,46.0,44,40,36,41,50,56,52,55,45,45,45,42.0,49.0,50.0,41,45.0,40.0,42.0,48.0,48,46,41,46.0,,,44.9,44.89655172413793,44.89666666666667,44.89666295884316,44.89666307471265,44.89666307120145
1993,46,48,48,43,43,41.0,41,42,35,39,43,44,35,41,40,46,46,49.0,49.0,46.0,45,50.0,49.0,42.0,44.0,46,45,49,,,,44.1,44.10714285714285,44.10689655172413,44.10690476190476,44.10690449706022,44.106904505336615
1926,37,38,43,46,44,44.0,49,49,49,45,39,39,37,40,37,36,42,46.0,51.0,43.0,45,43.0,36.0,46.0,46.0,55,57,52,,,,44.1,44.07142857142857,44.07241379310344,44.07238095238095,44.072382011759096,44.072381978653524
1927,44,45,42,35,36,,33,34,29,29,35,37,32,44,43,42,39,42.0,41.0,50.0,43,39.0,39.0,45.0,41.0,43,42,42,,,,39.5,39.48148148148148,39.48214285714285,39.48212005108557,39.48212081128748,39.48212078676484
1928,42,43,44,45,43,42.0,37,40,44,45,40,34,31,29,32,36,43,44.0,46.0,45.0,36,32.0,31.0,36.0,29.0,46,42,35,40.0,,,38.8,39.03448275862069,39.02666666666666,39.02691879866519,39.02691091954023,39.026911158301594
1929,32,21,27,19,18,15.0,7,13,20,19,22,23,23,23,35,31,30,22.0,35.0,35.0,36,37.0,36.0,38.0,36.0,35,38,34,,,,27.25,27.142857142857142,27.14655172413793,27.14642857142857,27.14643254409661,27.146432419950738
1930,46,44,39,47,47,42.0,48,44,39,44,43,35,34,37,51,51,56,54.0,57.0,49.0,46,45.0,39.0,41.0,40.0,34,37,33,,,,43.6,43.642857142857146,43.64137931034482,43.64142857142857,43.64142698236135,43.6414270320197
1931,30,28,33,28,34,35.0,36,38,37,32,38,38,42,47,37,37,38,49.0,38.0,39.0,37,42.0,38.0,42.0,41.0,38,41,43,,,,37.82,37.71428571428572,37.71793103448276,37.71780952380952,37.71781344350866,37.71781332101806
1932,12,10,22,30,34,32.0,36,37,35,32,37,36,20,22,22,24,26,28.0,,41.0,46,41.0,41.0,40.0,47.0,59,59,39,41.0,,,33.4,33.892857142857146,33.87586206896552,33.87642857142857,33.87641029715557,33.8764108682266
