1933,,,,,,,0.06,0.02,0.17,,,,,0.1,,,,0.16,,,0.5,,0.48,,,0.04,,0.02,,,,1.55,0.1722222222222222,0.31,0.2974747474747475,0.2985185185185185,0.2984382284382285,0.2984439634439635,0.2984435811102478,0.298443605006105,0.2984436036004664,0.2984436036785574,0.2984436036744473,0.29844360367465284
1934,,,,,,,,,0.45,,,0.01,,,,,,,,,0.17,,0.01,,,,,,,,,0.64,0.16,0.256,0.24,0.2422857142857142,0.242,0.242031746031746,0.2420285714285714,0.24202886002886,0.2420288359788359,0.2420288378288378,0.2420288376966948,0.24202883770550435
1935,,,,,,,,,,,,,,0.15,0.11,,,,,,,,,,,,,,,,,0.26,0.13,0.1733333333333333,0.1625,0.1646666666666666,0.1643055555555555,0.1643571428571428,0.1643506944444444,0.1643514109347442,0.1643513392857142,0.1643513457992624,0.1643513452564667,0.16435134529822026
1936,0.36,0.68,0.11,0.01,,,,,,,,,2.04,0.04,0.02,,,,,,,,,,,,,,,,,0.25,0.4657142857142857,0.43875,0.4417460317460318,0.4414464285714286,0.4414736652236652,0.4414713955026455,0.4414715700965701,0.4414715576255755,0.4414715584569751,0.4414715584050126,0.4414715584080692,0.4414715584078994
1937,0.02,,,,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,0.29,0.145,0.1933333333333333,0.18125,0.1836666666666667,0.1832638888888889,0.1833214285714285,0.1833142361111111,0.1833150352733686,0.1833149553571428,0.1833149626222542,0.1833149620168283,0.18331496206339953
1938,,,,,,,0.06,0.49,,,,,,,,,,,,,,,,,,,,,,0.32,,0.87,0.29,0.435,0.4059999999999999,0.4108333333333333,0.4101428571428571,0.4102291666666666,0.4102195767195766,0.4102205357142856,0.4102204485329484,0.4102204557980599,0.4102204552392052,0.4102204552791234
1939,0.04,,,,,,,,,,,0.06,0.02,0.13,,,,,,,,,,,,,,,,,,0.25,0.0625,0.1,0.09375,0.0946428571428571,0.09453125,0.0945436507936507,0.0945424107142857,0.0945425234487734,0.0945425140542327,0.0945425147768897,0.0945425147252713,0.09454251472871261
1940,,,0.05,0.01,0.69,,,,,,,,0.51,0.04,,,0.12,0.8,,,,,,,,,0.91,0.29,,0.36,,3.02,0.378,0.6181818181818183,0.5981666666666667,0.5997062937062938,0.5995963203463204,0.599603651903652,0.5996031936813188,0.5996032206355736,0.599603219138115,0.5996032192169286,0.599603219212988,0.5996032192131756
1941,0.14,0.22,0.12,0.13,,,0.01,,,0.06,0.36,0.15,0.07,0.01,0.27,,,0.47,0.02,0.01,,,,,,,,,,0.04,,2.08,0.1386666666666666,0.26,0.2528627450980392,0.2532592592592592,0.2532383900928792,0.2532394335511982,0.2532393838627069,0.2532393861212746,0.253239386023076,0.2532393860271676,0.253239386027004,0.2532393860270103
1942,,,,,,,,,,0.15,,,,,,,0.27,0.02,,,,,,,,,,,,0.02,,0.46,0.115,0.184,0.1725,0.1741428571428571,0.1739375,0.1739603174603174,0.1739580357142857,0.1739582431457431,0.1739582258597883,0.1739582271894771,0.1739582270944994,0.17395822710083128
1943,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.4,0.4,0.4000000000000001,0.4,0.4,0.3999999999999999,0.3999999999999999,0.3999999999999999,0.3999999999999999,0.3999999999999999,0.3999999999999999,0.3999999999999999
1944,,0.03,,,,,,,,,,,,,,0.22,,,,0.06,,2.02,,,,,0.18,0.06,,,,0.57,0.4283333333333334,0.4485714285714285,0.4460416666666666,0.4463227513227513,0.4462946428571429,0.4462971981721981,0.4462969852292768,0.4462970016095016,0.4462970004394855,0.4462970005174866,0.4462970005126115,0.44629700051289833
1945,,,,0.02,0.7,,,,,,,,,,0.18,0.19,0.05,,,0.63,,0.99,0.26,0.06,0.04,,,,,,,2.79,0.312,0.5372727272727272,0.5185000000000001,0.519944055944056,0.5198409090909092,0.5198477855477857,0.5198473557692308,0.5198473810503222,0.5198473796458172,0.5198473797197385,0.5198473797160424,0.5198473797162185
1946,,,0.01,,0.02,0.15,0.02,,,,,,,,0.37,0.02,0.24,,,,,,,,,,,,,,,0.83,0.1185714285714285,0.2075,0.1976190476190476,0.1986071428571428,0.198517316017316,0.1985248015873016,0.1985242257742258,0.1985242669037312,0.1985242641617642,0.198524264333137,0.1985242643230563,0.19852426432361636
1947,,,,,,,0.3,,0.29,,,,,,,1.8,0.53,,0.02,,,,,,,1.1,,,,,,4.04,0.6733333333333335,1.1542857142857144,1.0941666666666667,1.100846560846561,1.1001785714285717,1.100239297739298,1.100234237213404,1.1002346264846266,1.1002345986795394,1.1002346005332118,1.100234600417357,1.100234600424172
1948,,,,,,,,,,,,,,,,0.05,,,,,,,0.13,,,0.29,0.27,,,,,0.74,0.185,0.296,0.2775,0.2801428571428571,0.2798125,0.2798492063492064,0.2798455357142857,0.2798458694083694,0.2798458416005291,0.2798458437395937,0.2798458435868034,0.27984584359698944
1949,,,,,0.02,,,,,0.08,0.02,,,,0.08,0.29,,,,,,,,,,,,,,,,0.99,0.098,0.2466666666666667,0.2254285714285714,0.2280833333333333,0.2277883597883598,0.2278178571428571,0.2278151755651755,0.2278153990299823,0.2278153818403818,0.2278153830682104,0.2278153829863552,0.22781538299147117
1950,,,,,0.09,,,,,,,,,,,,,,,,,,,,,0.29,0.32,,,,,0.7,0.2333333333333333,0.35,0.3266666666666666,0.3305555555555555,0.33,0.3300694444444444,0.3300617283950617,0.3300625,0.3300624298540965,0.3300624356995884,0.3300624352499352,0.3300624352820533
1951,,,,,,,,,,,0.08,,,,,,,,,,,,,,0.03,0.16,,,,0.19,,0.46,0.115,0.184,0.1725,0.1741428571428571,0.1739375,0.1739603174603174,0.1739580357142857,0.1739582431457431,0.1739582258597883,0.1739582271894771,0.1739582270944994,0.17395822710083128
1952,,,,,0.32,0.02,,,0.39,0.13,,,,,,,,,,,,,,,,,,,,,,0.86,0.215,0.344,0.3225,0.3255714285714285,0.3251874999999999,0.3252301587301587,0.3252258928571428,0.3252262806637806,0.3252262483465608,0.3252262508325008,0.3252262506549336,0.32522625066677147
