1933,53,45,59,56,52,56,49,54,55,60,60,67,67,67,57,57,58,56,63,70,51,61,63,71,85,54,64,76,83,67,66,61.64
1934,62,63,64,75,63,70,72,54,62,74,66,65,75,85,79,67,65,67,67,63,73,84,87,87,74,82,90,93,81,61,64,72.1
1935,56,59,65,70,65,61,62,65,67,54,56,63,66,69,64,59,59,61,69,77,78,71,61,64,70,72,73,75,66,70,65,65.5
1936,65,64,71,59,47,59,62,68,77,85,79,83,83,72,60,59,68,80,59,57,57,66,74,81,85,91,85,74,69,75,70,70.5
1937,76,80,81,50,58,68,65,64,62,51,57,67,70,62,62,64,72,68,61,61,74,60,65,79,87,87,73,60,56,71,71,66.2
1938,54,53,48,49,54,58,62,59,63,63,57,63,61,69,71,67,50,52,61,68,73,78,80,80,79,82,72,66,62,67,68,61.2
1939,76,73,66,58,58,63,63,73,39,70,73,77,81,85,87,57,56,63,59,66,67,60,64,68,71,68,76,73,66,60,09,67.1
1940,71,67,62,55,56,61,69,73,83,79,69,64,68,62,63,67,68,77,72,72,79,84,86,78,62,61,70,77,81,74,9,70.4
1941,55,64,55,57,53,53,52,57,68,77,85,69,54,53,60,67,53,52,57,64,70,77,84,75,72,63,55,55,69,62,59,62.5
1942,46,50,52,56,63,70,65,71,47,46,54,44,61,61,54,53,60,60,60,73,84,74,58,71,59,55,52,60,63,57,55,59.2
1943,57,60,60,50,47,54,52,59,58,48,47,50,49,51,55,71,58,69,72,58,64,65,70,76,73,70,69,70,64,60,59,59
1944,55,62,68,78,78,75,68,65,85,60,64,70,76,80,72,66,66,64,60,67,62,51,52,56,66,76,84,79,74,72,8,67.6
1945,72,78,80,72,74,68,68,71,72,62,58,55,56,59,56,49,58,58,58,58,59,66,59,61,61,68,70,76,32,78,72,65.3
1946,61,74,80,67,64,68,67,67,66,65,70,67,58,60,66,74,75,72,69,73,72,57,68,72,70,69,52,57,59,67,67,66.9
1947,77,70,75,73,77,84,78,55,57,58,69,62,60,79,70,62,62,62,62,75,68,70,75,75,84,85,78,69,25,71,64,70.1
1948,50,56,52,50,60,60,46,42,45,53,57,63,54,57,71,71,53,50,66,69,59,52,65,72,78,85,86,56,,,,59.9
1949,49,53,51,49,55,63,69,72,81,81,82,87,86,78,77,64,67,59,65,69,53,61,65,69,71,80,82,71,19,55,19,67.5
1950,62,51,47,53,48,49,50,58,59,62,69,76,69,72,66,66,72,52,54,60,67,71,65,59,67,74,80,59,19,63,63,62.1
1951,50,53,62,75,70,72,70,49,63,74,81,49,52,50,58,71,74,67,62,71,71,72,88,62,66,62,73,69,52,60,63,65.5
1952,56,54,60,47,56,63,58,69,50,67,71,64,77,64,55,68,74,75,75,72,59,62,70,74,79,74,75,82,72,60,70,66.2
