1933.0,43.0,42.0,54.0,55.0,40.0,48.0,46.0,45.0,49.0,41.0,46.0,52.0,61.0,60.0,62.0,57.0,55.0,42.0,45.0,45.0,46.0,50.0,47.0,54.0,52.0,50.0,47.0,55.0,49.0,48.0,,49.58,49.53333333333333,49.534838709677416,49.53479166666666
1934.0,40.0,40.0,45.0,49.0,44.0,55.0,53.0,53.0,51.0,56.0,59.0,65.0,57.0,55.0,55.0,49.0,49.0,56.0,47.0,45.0,53.0,50.0,46.0,51.0,58.0,52.0,45.0,54.0,50.0,51.0,,51.2,51.1,51.10322580645161,51.103125
1935.0,47.0,44.0,42.0,49.0,53.0,51.0,50.0,54.0,50.0,56.0,50.0,55.0,50.0,49.0,44.0,44.0,49.0,46.0,56.0,44.0,47.0,55.0,43.0,48.0,46.0,54.0,49.0,58.0,48.0,45.0,,49.2,49.2,49.2,49.2
1936.0,46.0,48.0,44.0,46.0,46.0,48.0,56.0,47.0,47.0,57.0,59.0,58.0,56.0,56.0,55.0,51.0,50.0,46.0,45.0,55.0,53.0,59.0,64.0,59.0,62.0,57.0,60.0,63.0,45.0,49.0,,52.9,52.9,52.900000000000006,52.900000000000006
1937.0,42.0,54.0,56.0,42.0,45.0,49.0,49.0,54.0,51.0,48.0,41.0,48.0,48.0,54.0,52.0,57.0,43.0,43.0,51.0,51.0,54.0,53.0,44.0,44.0,43.0,52.0,54.0,54.0,62.0,60.0,,50.2,49.93333333333333,49.94193548387097,49.94166666666667
1938.0,48.0,53.0,44.0,52.0,54.0,52.0,51.0,46.0,38.0,38.0,50.0,52.0,58.0,52.0,49.0,50.0,43.0,42.0,49.0,47.0,57.0,58.0,58.0,60.0,61.0,57.0,52.0,59.0,58.0,58.0,,51.13,51.53333333333333,51.52032258064517,51.52072916666667
1939.0,38.0,43.0,55.0,44.0,38.0,43.0,46.0,43.0,41.0,40.0,44.0,52.0,48.0,47.0,52.0,42.0,47.0,46.0,49.0,51.0,42.0,53.0,50.0,48.0,45.0,42.0,50.0,59.0,71.0,56.0,,47.5,47.5,47.5,47.5
1940.0,50.0,49.0,47.0,47.0,44.0,44.0,44.0,45.0,48.0,43.0,54.0,59.0,58.0,46.0,50.0,52.0,51.0,54.0,63.0,55.0,45.0,53.0,49.0,54.0,63.0,57.0,50.0,49.0,54.0,66.0,,51.4,51.43333333333333,51.43225806451613,51.43229166666667
1941.0,45.0,50.0,53.0,47.0,48.0,53.0,44.0,44.0,46.0,46.0,53.0,57.0,60.0,47.0,47.0,50.0,48.0,51.0,47.0,44.0,43.0,63.0,52.0,57.0,50.0,47.0,55.0,48.0,48.0,51.0,,49.8,49.8,49.8,49.8
1942.0,46.0,46.0,50.0,43.0,46.0,54.0,47.0,45.0,49.0,46.0,43.0,41.0,45.0,52.0,51.0,43.0,47.0,47.0,42.0,44.0,39.0,43.0,51.0,52.0,48.0,45.0,46.0,52.0,56.0,58.0,,47.27,47.23333333333333,47.23451612903226,47.23447916666667
1943.0,47.0,39.0,40.0,43.0,41.0,46.0,50.0,53.0,56.0,48.0,41.0,47.0,45.0,47.0,47.0,47.0,56.0,51.0,46.0,43.0,41.0,46.0,42.0,41.0,49.0,46.0,47.0,50.0,53.0,57.0,,46.6,46.833333333333336,46.8258064516129,46.82604166666666
1944.0,48.0,41.0,45.0,44.0,44.0,51.0,52.0,42.0,54.0,46.0,51.0,48.0,44.0,40.0,54.0,49.0,48.0,46.0,52.0,50.0,45.0,50.0,52.0,56.0,56.0,54.0,48.0,49.0,56.0,61.0,,49.2,49.2,49.2,49.2
1945.0,45.0,42.0,51.0,44.0,47.0,47.0,48.0,48.0,48.0,44.0,51.0,41.0,40.0,39.0,38.0,45.0,46.0,45.0,46.0,54.0,61.0,51.0,44.0,47.0,55.0,56.0,44.0,45.0,47.0,43.0,,46.6,46.73333333333333,46.729032258064514,46.729166666666664
1946.0,56.0,52.0,52.0,49.0,52.0,41.0,40.0,53.0,49.0,45.0,43.0,46.0,52.0,47.0,46.0,41.0,44.0,47.0,53.0,54.0,58.0,48.0,43.0,45.0,46.0,47.0,48.0,47.0,46.0,51.0,,48.0,48.03333333333333,48.03225806451613,48.032291666666666
