1913,,,.13,,,,.04,,,,,,,,,,,,,,.30,.09,,,,,,.12,.30,,,.94
1914,,,.02,,,.06,.08,.03,,,.04,,.10,.17,.01,.24,.14,.5,,,,,,,,,,,,,,1.20
1915,.03,.01,,,,,,,,,.47,.03,,,,,,,,,,.09,,,,,,,,,,.63
1916,,,.15,.31,,,,,.07,,,,,,,,,,,,,.03,.12,,,,,,,,,.68
1917,,,,,,,,,,,,.23,,,,,,,,,,,.22,.35,.04,,,,,,,.84
1918,,,,,,,,,,,,,.28,,,,,,,,,.36,,,,,,,,.09,,.73
1919,,,.02,.11,.09,.03,,,,,.26,,,,,,,,,,,,,,,,,,,,,.49
1920,,,,,,,,,.26,.13,.58,.11,.22,,,,,,,.03,.14,.19,.10,.22,,.02,,,,,,2.00
1921,,,,.08,,,,,,,.41,.32,,,,,,.03,.35,,.14,.20,,,,,,,,,,1.53
1922,,,.08,.03,,,.39,,,,,,,,,,,,,,,,,,,,.12,,,,,.52
1923,,,,,,,,,,,,,,,,,,,,,.02,,,,.15,,,,,,,.17
1924,,,,,,,.02,.03,,,,,,,,,,.01,.13,.01,,,,.3,.43,,,,,.03,,.78
1925,,,,,.01,,,,,,,,,,,03.,,,,,,,,,,,,,,.20,,.06
1926,,,,,,,.84,,,,,,,,2.2,.16,.16,,,,.05,1.37,,,,,,,,,,2.80
1927,,.02,,,,.66,,.01,,.76,.51,.20,.90,.36,,,,,,,,,.08,,,,.56,.65,.08,.23,,4.42
1928,,,,,,,.09,,,,.61,.04,,,,,,,,,,,,,,,,,,,,.14
1929,,,,,,,,,,,,,,,,,,,,,,.2,.07,.03,.07,,,,,,,.17
1930,,,,,.32,,.02,,,,.81,.07,,,,,,,,,,.02,,,.02,,,.03,.27,.61,,1.12
1931,,,,,.01,,,.04,.35,,.06,,.62,,,.18,,.04,,,,,,,,,,,,,,.70
1932,,,,,,,,,,,,,,,,,,.8,.09,,,,,,,,,,,,,.17
