1913,31,32,38,37.0,38.0,41,44,54.0,46,42,40,40,37,33,40,35,37,40.0,41,42,42,47,52.0,48,53,50,53,,,43,52,42.3,42.3448275862069
1914,40,51,48,35.0,34.0,33,48,47.0,43,42,45,45,51,52,53,45,40,50.0,42,43,52,57,51.0,49,45,43,43,36.0,37.0,42,53,45.0,45.0
1915,34,39,40,42.0,47.0,44,45,45.0,50,42,44,41,42,45,38,47,52,47.0,43,45,46,45,41.0,48,45,46,52,52.0,42.0,38,53,44.7,44.516129032258064
1916,39,43,50,,,35,32,39.0,33,33,32,31,31,31,38,43,44,42.0,43,39,36,39,37.0,41,43,44,43,45.0,39.0,46,39,38.9,38.96551724137931
1917,33,33,40,34.0,36.0,42,41,46.0,41,45,41,49,48,47,42,34,32,44.0,44,40,44,44,46.0,43,40,41,49,49.0,50.0,37,44,42.1,41.903225806451616
1918,39,51,49,51.0,,39,41,33.0,37,34,44,48,47,41,36,40,40,38.0,36,38,36,35,35.0,35,35,35,32,42.0,38.0,51,37,40.3,39.766666666666666
1919,44,38,43,31.0,36.0,37,38,43.0,47,37,36,36,32,45,42,38,34,59.0,42,44,45,54,40.0,37,53,42,56,50.0,36.0,32,37,40.9,41.41935483870968
1920,37,40,36,39.0,39.0,40,49,50.0,48,41,43,42,42,44,38,40,47,36.0,37,37,38,34,40.0,34,36,37,47,41.0,38.0,36,32,40.0,39.935483870967744
1921,45,35,35,42.0,40.0,43,46,38.0,38,47,35,37,45,46,53,38,43,49.0,42,46,47,45,42.0,46,50,44,32,39.0,44.0,46,49,42.8,42.806451612903224
1922,42,42,40,48.0,38.0,35,41,35.0,28,29,37,36,41,45,45,51,56,50.0,42,40,42,37,44.0,47,41,37,40,42.0,46.0,51,51,41.9,41.903225806451616
1923,36,34,36,49.0,53.0,49,45,50.0,53,45,40,44,43,41,40,45,44,46.0,44,42,50,57,45.0,43,50,40,38,41.0,45.0,36,42,43.9,44.064516129032256
1924,38,52,42,39.0,35.0,36,40,40.0,52,47,52,61,62,48,48,54,53,54.0,45,48,50,56,52.0,50,42,36,45,45.0,35.0,43,50,46.1,46.774193548387096
1925,46,44,35,46.0,45.0,50,38,36.0,38,47,50,44,51,51,51,52,53,54.0,51,53,45,43,43.0,50,49,45,48,54.0,43.0,43,42,46.4,46.45161290322581
1926,42,45,47,43.0,35.0,36,36,39.0,33,44,47,52,53,47,40,42,50,52.0,52,51,48,47,46.0,38,37,40,45,39.0,41.0,39,40,43.4,43.41935483870968
1927,36,35,38,34.0,31.0,29,32,37.0,37,40,43,48,46,47,52,51,40,33.0,38,34,40,40,45.0,45,42,40,41,39.0,41.0,45,45,40.0,40.12903225806452
1928,35,32,33,44.0,45.0,55,50,46.0,47,43,51,48,42,46,50,52,48,49.0,51,51,60,58,50.0,52,62,64,51,44.0,45.0,40,37,47.7,47.774193548387096
1929,34,41,38,34.0,37.0,39,36,41.0,39,36,41,46,48,41,41,44,40,40.0,49,51,51,53,54.0,42,38,37,41,45.0,42.0,49,45,42.4,42.354838709677416
1930,42,51,38,36.0,48.0,48,32,36.0,40,44,48,44,46,46,46,50,44,41.0,50,42,39,38,40.0,44,37,37,48,55.0,47.0,45,41,43.1,43.32258064516129
1931,47,45,43,43.0,51.0,34,35,38.0,40,41,51,54,58,51,52,38,35,32.0,35,35,50,40,48.0,52,44,46,35,45.0,51.0,59,58,45.2,44.70967741935484
1932,44,43,37,44.0,40.0,42,44,44.0,44,48,40,48,55,41,34,44,50,50.0,49,52,46,41,42.0,40,33,35,37,45.0,48.0,46,47,43.6,43.645161290322584
