1913,,,,,,,,0.08,0.55,0.18,,0.09,,,0.05,,0.15,0.23,,,,,,,,0.07,0.13,0.07,,,,0.051,0.16000000000000003
1914,,,0.12,,,,,0.35,,0.04,,,,0.03,0.02,,,,,,,0.17,,0.02,,0.26,,,,,,,0.12625000000000003
1915,,,,,,,,0.29,0.22,0.1,0.07,0.08,0.02,,,0.19,0.83,0.4,,,0.08,,0.08,0.12,6.0,0.03,0.2,,,,,2.77,0.5806666666666666
1916,,,,,0.11,0.15,0.64,0.3,,,,,,,,,0.21,0.69,,0.04,,,,,0.02,,,,,,,1.56,0.26999999999999996
1917,,,,,,,,,,,0.27,0.1,,0.08,,,,0.35,,0.06,,0.14,0.66,0.31,,0.12,0.03,0.13,,,,2.25,0.2045454545454545
1918,,,,,,,0.27,0.05,,,,,,0.7,0.19,,,0.6,0.7,0.04,,,,,,,,,,,,0.75,0.36428571428571427
1919,,,,0.17,,,,,,,0.15,,,,0.15,0.28,,,,,,,,,0.14,,,0.16,,,,1.03,0.17500000000000002
1920,0.5,,,,,,,,0.27,,,,0.04,,,0.1,,,,,0.02,,,0.02,,,,,,,,0.95,0.15833333333333333
1921,,0.09,,,,,,,,0.08,0.02,,,,,0.85,,,0.23,0.09,0.09,0.41,,,,,,,,,,1.86,0.2325
1922,,,,0.03,,,,,,,,,,,,,,0.09,,,,,,,,,0.1,,,,,0.22,0.07333333333333333
1923,0.08,,,,,,,0.22,,0.03,,0.14,,0.11,,1.15,,,0.16,,,,0.06,,,,,,0.07,,,1.02,0.22444444444444445
1924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
1925,,,,,,,0.2,0.64,,0.05,,,,,,,,,,0.53,0.02,,,,,,,0.24,0.11,,,1.79,0.2557142857142857
1926,,,,0.35,0.07,0.19,0.03,,,,,,,,,,0.08,,,,0.01,,0.13,,,,,,,,,0.86,0.12285714285714287
1927,0.1,0.26,,,,,,,,,,,,,,,0.1,,0.17,,0.17,,0.01,0.02,0.09,,0.19,0.03,,,,0.96,0.11400000000000002
1928,0.26,0.09,,,,,,,,,,,,,,,,,,,,,,,,,0.36,0.03,,,,0.74,0.185
1929,,0.04,,,0.36,,,,0.1,,,,0.14,,,,,,,,,,,,,,,,,,,0.64,0.16
1930,,,1.32,,,,,,,,,,,,,,,,0.02,0.33,0.21,,,,0.05,,,,0.13,0.34,0.21,2.61,0.32625
1931,0.05,0.05,,,,,,,,,,,,,,0.21,0.13,,,,,,,,,,,,,,,0.44,0.10999999999999999
1932,0.09,0.03,0.28,0.26,,,,,,,,,,,,,,,0.09,0.47,0.71,,,,,,,,0.03,,,1.96,0.24500000000000002
