1893,52,51,43.0,52.0,54.0,62,75.0,47.0,49.0,60.0,74.0,62.0,79.0,70.0,73.0,25.0,54.0,46,55.0,52.0,51.0,52,49.0,50.0,74,68.0,69,73,50.0,66,60.0,59.6,57.96774193548387
1894,49,52,55.0,50.0,53.0,54,59.0,50.0,32.0,65.0,69.0,64.0,71.0,53.0,40.0,46.0,64.0,76,62.0,60.0,65.0,72,78.0,83.0,83,74.0,66,67,76.0,84,79.0,63.4,62.935483870967744
1895,65,50,60.0,53.0,54.0,56,62.0,52.0,53.0,63.0,74.0,82.0,70.0,71.0,76.0,74.0,82.0,78,68.0,57.0,48.0,57,56.0,67.0,65,54.0,55,54,56.0,55,55.0,62.2,62.0
1896,52,44,53.0,50.0,46.0,47,56.0,53.0,40.0,53.0,59.0,51.0,48.0,50.0,54.0,48.0,49.0,49,54.0,63.0,71.0,64,69.0,58.0,58,61.0,66,77,84.0,72,69.0,57.0,57.03225806451613
1897,58,73,75.0,74.0,85.0,57,51.0,60.0,58.0,63.0,72.0,80.0,86.0,84.0,85.0,85.0,61.0,71,84.0,81.0,65.0,76,84.0,72.0,58,67.0,80,93,94.0,63,64.0,72.9,72.87096774193549
1898,63,67,65.0,65.0,65.0,53,56.0,64.0,77.0,66.0,71.0,65.0,70.0,73.0,81.0,74.0,63.0,51,56.0,63.0,67.0,57,60.0,74.0,79,80.0,50,56,53.0,54,62.0,64.5,64.51612903225806
1899,44,46,54.0,64.0,58.0,59,66.0,54.0,58.0,62.0,51.0,52.0,51.0,57.0,59.0,51.0,58.0,51,53.0,57.0,70.0,72,73.0,59.0,57,59.0,58,64,62.0,55,65.0,58.3,58.03225806451613
1900,75,78,80.0,76.0,62.0,75,73.0,68.0,75.0,77.0,63.0,48.0,56.0,66.0,77.0,76.0,60.0,67,68.0,67.0,67.0,67,71.0,76.0,67,68.0,59,54,58.0,64,70.0,67.9,68.0
1901,61,57,54.0,62.0,59.0,68,64.0,59.0,54.0,64.0,79.0,75.0,69.0,76.0,80.0,72.0,50.0,58,53.0,62.0,59.0,64,64.0,80.0,86,58.0,83,75,66.0,64,73.0,67.0,66.06451612903226
1902,48,43,50.0,58.0,66.0,71,74.0,68.0,73.0,74.0,63.0,73.0,78.0,71.0,68.0,62.0,68.0,58,50.0,48.0,49.0,32,56.0,59.0,69,80.0,85,76,67.0,63,62.0,63.9,63.29032258064516
1903,53,64,68.0,69.0,75.0,71,50.0,51.0,60.0,60.0,,81.0,75.0,66.0,56.0,52.0,30.0,49,50.0,49.0,58.0,60,64.0,68.0,79,,52,63,74.0,85,,62.3,61.857142857142854
1904,56,60,69.0,58.0,53.0,54,53.0,61.0,68.0,79.0,63.0,68.0,69.0,64.0,60.0,72.0,69.0,59,62.0,74.0,76.0,73,69.0,56.0,63,74.0,75,73,74.0,72,68.0,65.4,65.93548387096774
1905,49,46,57.0,67.0,,71,78.0,70.0,49.0,43.0,57.0,60.0,55.0,60.0,68.0,84.0,54.0,65,75.0,67.0,52.0,57,48.0,,73,77.0,47,73,,78,79.0,64.0,62.82142857142857
1906,72,67,67.0,72.0,63.0,60,67.0,81.0,89.0,87.0,68.0,64.0,64.0,74.0,50.0,47.0,66.0,76,65.0,63.0,64.0,63,61.0,71.0,81,65.0,59,58,49.0,49,64.0,66.2,66.0
1907,62,65,,,69.0,66,,,,,,,,,,,,50,,,65.0,64,75.0,66.0,72,74.0,74,73,76.0,77,83.0,69.4,69.4375
1908,78,49,56.0,65.0,73.0,82,52.0,54.0,44.0,44.0,50.0,55.0,58.0,67.0,29.0,54.0,65.0,58,67.0,63.0,64.0,58,68.0,70.0,67,,60,69,52.0,55,56.0,60.6,59.4
1909,64,66,76.0,55.0,50.0,55,57.0,66.0,54.0,52.0,50.0,58.0,62.0,63.0,61.0,54.0,60.0,64,63.0,54.0,53.0,53,60.0,74.0,76,64.0,61,58,59.0,68,81.0,61.1,61.0
1910,62,65,62.0,65.0,62.0,65,75.0,75.0,79.0,62.0,76.0,65.0,65.0,70.0,64.0,65.0,75.0,75,76.0,74.0,75.0,80,86.0,86.0,70,65.0,67,68,59.0,86,90.0,71.4,71.25806451612904
1911,70,50,58.0,67.0,60.0,40,32.0,45.0,47.0,53.0,64.0,50.0,,58.0,54.0,54.0,53.0,53,53.0,64.0,67.0,58,54.0,50.0,52,56.0,61,62,70.0,78,83.0,58.3,57.2
1912,42,53,53.0,55.0,57.0,64,72.0,77.0,68.0,65.0,71.0,76.0,78.0,79.0,68.0,63.0,73.0,75,80.0,65.0,49.0,49,58.0,68.0,64,55.0,60,59,51.0,58,99.0,63.0,64.64516129032258
