1893,,,,,,,0.01,0.37,0.03,,,,,,,,,,0.12,,0.25,,,,,,,,0.4,0.01,,2.32,0.17
1894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1896,,,,,,,,,,,0.25,0.05,,,0.11,,,,,,,,,0.02,,,,,,,,0.43,0.1075
1897,,,,0.3,0.66,,0.06,0.27,,0.03,,,,,,,,,,,,,,,,,0.08,0.46,,,,1.86,0.2657142857142857
1898,,,,,,,,,,,,,,,,,,,,,,0.57,,,,,0.25,,0.25,0.08,,1.15,0.2875
1899,,,0.55,0.57,,,,,,,,,0.34,,,,,,,,,,,,,,,,,0.05,,1.51,0.37750000000000006
1900,,,,0.12,,,,,,,,,,,,0.43,,,,,,,,1.1,,,,,,,,1.65,0.5499999999999999
1901,,0.07,,,,,0.51,0.43,,,,0.3,,,,,,,,,0.18,,,,,,,,,,,1.49,0.29799999999999993
1902,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,0.33,0.7,,,1.23,0.41
1903,,,,,,0.2,,,,1.18,0.04,0.33,,0.18,,,,,,,,,,,,,,,,,,,0.38599999999999995
1904,,,,,,,,,,,,,,,,,,,,,0.1,0.1,,,,,,,,,,0.2,0.1
1905,,,,,,,,,,,,0.01,1.22,0.1,,0.01,0.08,,,,,,,0.02,0.05,0.54,0.95,0.23,,0.22,,3.34,0.3118181818181819
1906,,,,,,,,,0.05,,,0.17,,0.04,0.2,,,,,,,,0.1,,,0.02,,,,,,0.49,0.09666666666666668
1907,0.28,0.47,,,0.07,0.03,,,,,,0.5,0.1,,,0.24,0.02,,,,,,,,,0.02,,,,,,1.73,0.1922222222222222
1908,,,,,,,,,,,,,,,0.46,0.2,0.03,0.21,,,,,,,,,,,,,,0.7,0.225
1909,,0.17,,,,,,,,,0.1,,,,,,,,,0.28,,,,,,,,,0.3,,,0.85,0.21250000000000002
1910,0.9,,,0.16,,,,,,,,,,,,0.09,0.12,0.26,,,0.07,,,,,,,,,,,0.76,0.26666666666666666
1911,,,,,,0.5,0.16,,,,,,,,0.14,0.1,,,,,,,,,,0.02,,,,,,0.92,0.184
1912,,0.21,0.03,,,0.56,0.04,,,,,,,,,0.16,,,,,,,,,,,,,,,,0.97,0.2
