1933,,,,,,,,.57,.25,,,,,,,,,,,,,,,,,,,.06,.01,,,.89
1934,.02,.02,,.70,.01,.15,.12,,,,,,,,,,,,,,,,,,,1.63,,.03,,,,2.68
1935,,,,,,,,,,,.05,.12,.27,.10,,,,,,,,,,,,,,0.10,,.00,,.65
1936,.02,.18,,,,.15,.08,.03,.48,,.09,.01,.32,.07,.15,.04,.04,.05,.18,.85,.18,.42,.21,,,,,,,,,1.10
1938,,,,,,,,,,,,,,,,.05,.75,.41,.14,,,.01,,,.15,,,,,,,1.12
1939,,,,.07,,.01,,,.06,,,,,,.02,.03,.01,,.06,,,,,,,,,,,,,.26
1940,.07,,,,,,.21,.07,,,,,,,,,,,,,,,,,,,,,,,,.35
1941,,.03,,,,.02,.52,.27,,,,,,,.43,,.11,.45,.04,.02,,,,,.04,,,.59,.86,,,3.38
1942,0.12,,,,,0.02,0.08,0.16,,0.01,,,,,0.09,0.09,,0.10,,,,0.04,,0.23,0.18,0.14,,,,,,1.26
1943,0.10,,,,,,,,,,,0.16,0.01,0.29,,,,0.56,0.28,,,0.15,0.19,,,,,,,,,1.74
1944,0.22,,,,,,,0.49,0.02,,,,,,,0.05,0.,,,,,0.33,,,,,.05,,,,,1.35
1945,,,.04,.03,.40,.32,.09,,.09,,,,,.01,.01,,,,,,,.04,,,,,,,.15,.01,,1.19
1946,,,,,,.38,,,,,,,,.33,.06,,,,,,,.26,.20,,.05,,,.01,.32,,,1.61
1947,.03,.40,.46,.25,,.26,,.30,.11,,,,.10,,,,.11,,,,,,.01,,,.24,.03,,,,,2.30
1948,,,.12,.02,,,,,,,0.29,.02,,,.17,.10,.81,,.04,.07,.11,.03,,,,,,,,,,1.15
1949,.09,,,,,,,,,,,,,,,,,,,,,,,,,,.05,,.24,.05,,.53
1950,,,,,.66,1.11,.07,,,.65,.18,.50,.04,,,,,,,,.34,,,,.17,,,,,,,3.12
1951,,,,.01,.96,.19,.21,.20,,,,.08,,,,,,,,,,,,,,,,,,,,1.65
1952,.12,,,,,.10,.02,,,.51,.10,.11,.09,,.31,,,,.04,,1.45,,,,.27,.13,,,.18,.53,,2.94
