1893,65,59,65,23,79,79,60,65,68,76,59,58,60,68,62,68,61,58,60,66,75,65,65,76,68,69,65,68,68,74,,66.7
1894,76,84,75,73,70,60,57,66,55,55,58,59,65,72,81,83,72,78,57,65,70,72,72,63,65,67,59,64,63,67,,67.6
1895,64,67,73,78,66,64,66,68,74,69,69,64,59,54,56,51,68,66,65,74,84,76,77,22,82,85,86,90,88,75,,71.2
1896,69,69,69,54,56,58,47,52,60,60,74,67,23,78,78,84,78,80,75,78,84,71,73,73,84,89,92,94,85,80,,73.8
1897,59,58,65,69,76,84,78,65,65,76,77,75,99,72,51,52,48,73,76,81,71,75,61,25,78,70,69,79,78,81,,70.5
1898,56,58,64,75,74,78,88,86,88,87,76,80,84,72,67,64,74,81,63,56,67,73,75,71,69,81,65,67,71,65,,72.5
1899,59,62,67,5,53,58,66,75,71,69,54,57,61,74,84,81,80,78,74,63,68,77,80,80,67.,60,71,73,71,87,,69.4
1900,74,75,75,78,69,67,72,77,69,75,78,81,85,81,77,58,75,73,75,78,88,90,89,85,82,84,84,82,77,65,,77.5
1901,68,67,65,55,61,58,56,54,57,61,62,54,57,65,68,76,80,80,83,78,74,72,62,64,63,69,70,69,67,67,,66.2
1902,64,58,60,60,61,75,85,85,70,70,60,66,74,68,75,59,60,58,58,79,81,86,87,79,73,67,70,75,75,74,,70.3
1903,91,72,70,69,82,82,87,89,,89.,91,75,25,86,88,72,72,75,79,79,81,74,67,22,75,75,72,70,67,67,,77.5
1904,60,58,64,75,80,71,59,69,66,64,65,74,78,83,82,80,87,67,71,77,76,68,61,69,79,,82,86,93,88,,73.5
1905,,69,63,,,,,,,,,78,,,,,,,,80,,68,63,68,64,67,62,62,73,78,,69.5
1906,68,77,67,6,62,56,61,71,68.,83,83,73,62,68,64,61,63,64,67,74,73,67,74,82,85,85,69,63,72,79,,70.1
1907,78,62,72,80,72,70,63,64,73,62,60,53,54,89,59,63,76,80,79,,,70,61,75,80,86,86,84,80,79,,70.9
1908,57,62,48,56.,70,70,75,75,76,79,75,72,84,84,86,71,64,64,58,51,64,,83,90,90,79,65,73,82,85,,72
1909,88,72,74,,,,,74,70,78,78,78,78,81,68,70,69,77,65,75,,70,65,39,75,73,76,73,82,84,,74.4
1910,81,71,67,66,66,74,76,79,93,90,49,74,28,78,76,76,70,70,67,62,65,68,81,87,82,80,80,72,76,,,74.3
1911,79,68,59,5.8,71,72,63,62,72,82,91,90,58,84,81,78,76,76,76,76,83,72,57,63,78,77,68,64,65,62,,72.9
1912,73,63,66,74,78,82,85,74,73,81,84,65,61,54,57,65,77,84,88,91,63,73,89,95,94,92,65,62,67,51,,74.0
