1893,34.0,34.0,40.0,55.0,53.0,49.0,52.0,50.0,42.0,41.0,38.0,43.0,46.0,45.0,35.0,36.0,33.0,34.0,39.0,38.0,33.0,31.0,35.0,42.0,39.0,48.0,41.0,36.0,36.0,35.0,,40.7,40.43333333333333,40.44193548387097,40.44166666666667,40.44167481264256,40.44167457305503
1894,50.0,53.0,45.0,48.0,55.0,54.0,55.0,61.0,61.0,53.0,57.0,58.0,54.0,54.0,35.0,35.0,50.0,55.0,50.0,40.0,40.0,35.0,39.0,49.0,54.0,45.0,46.0,45.0,43.0,43.0,,48.7,48.73333333333333,48.73225806451613,48.73229166666667,48.732290648419685,48.73229067836812
1895,51.0,41.0,41.0,35.0,35.0,36.0,36.0,45.0,46.0,44.0,35.0,41.0,39.0,50.0,53.0,51.0,53.0,55.0,55.0,58.0,36.0,32.0,34.0,34.0,36.0,39.0,45.0,15.0,45.0,39.0,,42.8,41.833333333333336,41.86451612903225,41.86354166666666,41.86357119582925,41.86357032732447
1896,46.0,43.0,45.0,45.0,38.0,43.0,42.0,35.0,41.0,41.0,37.0,42.0,50.0,57.0,60.0,38.0,29.0,32.0,30.0,25.0,39.0,36.0,35.0,22.0,16.0,12.0,13.0,10.0,18.0,24.0,,35.3,34.8,34.81612903225806,34.815625,34.81564027370479,34.815639824478176
1897,64.0,46.0,45.0,46.0,46.0,44.0,38.0,40.0,52.0,42.0,59.0,56.0,36.0,35.0,34.0,39.0,46.0,62.0,42.0,34.0,36.0,40.0,46.0,32.0,32.0,34.0,28.0,27.0,36.0,39.0,,42.2,41.86666666666667,41.87741935483872,41.87708333333333,41.8770935158032,41.877093216318784
1898,51.0,47.0,53.0,51.0,48.0,46.0,37.0,33.0,32.0,32.0,45.0,35.0,37.0,40.0,40.0,34.0,47.0,47.0,47.0,32.0,29.0,32.0,35.0,32.0,31.0,33.0,40.0,38.0,38.0,39.0,,39.4,39.36666666666667,39.36774193548387,39.36770833333333,39.36770935158032,39.36770932163188
1899,55.0,60.0,58.0,52.0,52.0,37.0,60.0,51.0,58.0,52.0,55.0,30.0,52.0,58.0,52.0,48.0,45.0,45.0,48.0,46.0,48.0,51.0,45.0,51.0,45.0,44.0,51.0,50.0,46.0,39.0,,50.6,49.46666666666667,49.50322580645161,49.50208333333333,49.50211795373085,49.50211693548387
1900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1901,46.0,44.0,46.0,56.0,60.0,49.0,47.0,46.0,46.0,44.0,41.0,56.0,57.0,55.0,56.0,53.0,51.0,46.0,47.0,48.0,45.0,49.0,52.0,45.0,47.0,46.0,51.0,52.0,52.0,51.0,,49.5,49.46666666666667,49.46774193548387,49.46770833333333,49.46770935158032,49.46770932163188
1902,49.0,,,39.0,45.0,40.0,45.0,47.0,50.0,51.0,56.0,44.0,43.0,41.0,46.0,43.0,43.0,38.0,23.0,33.0,,30.0,31.0,36.0,36.0,36.0,,33.0,33.0,42.0,,40.7,40.5,40.507407407407406,40.50714285714286,40.50715197956577,40.507151675485005
