1933,,,0.21,0.01,,,,,,0.08,,,,,,,,,,,,,,,,,,,,,,0.3,0.0999999999999999,0.15,0.1399999999999999,0.1416666666666666,0.1414285714285714,0.1414583333333333,0.1414550264550264,0.1414553571428571,0.141455327080327,0.1414553295855379,0.1414553293928293,0.14145532940659425
1934,,,,,,,,,,,,,,,,,,,,0.11,0.07,,,,0.01,,,,,,,0.19,0.0633333333333333,0.095,0.0886666666666666,0.0897222222222222,0.0895714285714285,0.0895902777777777,0.0895881834215167,0.0895883928571428,0.0895883738175404,0.0895883754041739,0.0895883752821252,0.08958837529084303
1935,,,,,,0.1,0.22,,,,,,,,,,,,,,,,,,,,,,,,,0.32,0.16,0.2133333333333333,0.2,0.2026666666666667,0.2022222222222222,0.2022857142857143,0.2022777777777777,0.2022786596119929,0.2022785714285714,0.2022785794452461,0.2022785787771898,0.20227857882857883
1936,,,,,,,,0.03,0.04,0.01,,,,,,,,,,,,,,,,,,,,,,0.08,0.0266666666666666,0.04,0.0373333333333333,0.0377777777777777,0.0377142857142857,0.0377222222222222,0.037721340388007,0.0377214285714285,0.0377214205547538,0.03772142122281,0.0377214211714211,0.03772142117509177
1937,0.14,,,,,,,,,,,,0.07,,,,,,,,,,,,,,,0.09,,,,0.3,0.1,0.15,0.1399999999999999,0.1416666666666666,0.1414285714285714,0.1414583333333333,0.1414550264550264,0.1414553571428571,0.141455327080327,0.1414553295855379,0.1414553293928293,0.14145532940659425
1938,,0.02,,,0.07,,,0.17,,,,,,,,,,,,,,,,,,,,,,,,0.31,0.0866666666666666,0.1425,0.1313333333333333,0.1331944444444444,0.1329285714285714,0.1329618055555555,0.1329581128747795,0.1329584821428571,0.1329584485730318,0.1329584513705173,0.1329584511553261,0.1329584511706969
1939,,,0.42,0.05,0.12,,,,,,,,0.06,,,,,,,,,,,,,,,,,,,0.65,0.1624999999999999,0.26,0.24375,0.2460714285714285,0.2457812499999999,0.245813492063492,0.2458102678571428,0.2458105609668109,0.2458105365410052,0.2458105384199133,0.2458105382857056,0.24581053829465283
1940,,,,,,,,,,,,,,,,,,0.18,,0.1,,,,,,0.1,0.2,,,,,1.04,0.145,0.324,0.2941666666666667,0.2984285714285714,0.2978958333333333,0.2979550264550265,0.2979491071428571,0.2979496452621453,0.2979496004188713,0.2979496038683539,0.2979496036219622,0.29794960363838835
1941,,,,0.03,,,0.16,,,,,,,,,,,,,,,,,,,,0.02,,,,,0.21,0.0699999999999999,0.105,0.0979999999999999,0.0991666666666666,0.0989999999999999,0.0990208333333333,0.0990185185185184,0.0990187499999999,0.0990187289562289,0.0990187307098764,0.0990187305749805,0.09901873058461595
1942,,,,,,,,,,0.15,,,,0.18,0.53,0.02,,,,,,,,,,,,,,,,0.88,0.22,0.352,0.33,0.3331428571428571,0.33275,0.3327936507936508,0.3327892857142857,0.3327896825396825,0.3327896494708994,0.332789652014652,0.3327896518329553,0.3327896518450685
1943,,,0.25,,,,,,,,,,,,,,,,,,,0.28,,,,,,,,,,0.53,0.265,0.3533333333333333,0.33125,0.3356666666666666,0.3349305555555555,0.3350357142857142,0.3350225694444444,0.3350240299823632,0.3350238839285714,0.3350238972061888,0.3350238960997207,0.33502389618483364
1944,,,,,,,,,,,,,,,,,0.19,,,,,,,,,,,,,,,,0.19,0.19,0.19,0.19,0.19,0.19,0.1899999999999999,0.1899999999999999,0.1899999999999999,0.19,0.19,0.18999999999999997
1945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1946,,,,,,,,0.02,0.24,,,,,,,,,,,,,,,,,,,,,,,0.26,0.13,0.1733333333333333,0.1625,0.1646666666666666,0.1643055555555555,0.1643571428571428,0.1643506944444444,0.1643514109347442,0.1643513392857142,0.1643513457992624,0.1643513452564667,0.16435134529822026
1947,,,,,,,,,,,,,,,,,,,,,,,,,0.08,,,0.91,,,,0.24,0.495,0.41,0.43125,0.427,0.4277083333333333,0.4276071428571429,0.4276197916666667,0.4276183862433863,0.4276185267857143,0.427618514009139,0.4276185150738536,0.4276185149919525
1948,,,,,0.25,,0.26,,,0.06,0.05,,,,,,,,0.36,0.12,,,,,,,0.61,0.57,0.03,,,1.89,0.2566666666666666,0.4199999999999999,0.4051515151515151,0.4063888888888888,0.4062937062937062,0.4063005050505049,0.4063000518000517,0.406300080128205,0.4063000784618431,0.4063000785544188,0.4063000785495464,0.40630007854979
1949,,,,,,0.02,,,,,,,,,,,,,10.0,,,,0.58,0.32,,0.1,0.2,,,,,0.38,1.87,1.6571428571428568,1.68375,1.6807936507936505,1.6810892857142856,1.6810624098124096,1.6810646494708994,1.681064477189477,1.681064489495293,1.681064488674905,1.6810644887261792,1.6810644887231632
1950,,,,,,,,,0.04,,,,,,,,,,0.11,,,,,,,,,90.0,0.04,0.05,,0.3,18.048,15.090000000000002,15.51257142857143,15.45975,15.46561904761905,15.465032142857144,15.465085497835496,15.465081051587305,15.465081393606397,15.46508136917646,15.46508137080512,15.46508137070333
1951,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
1952,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07
