1913,33,33,26,25,27,40,41,39.0,40,41,48.0,44.0,41,43,45,40,41,32,29,26.0,29,33,27,31,32,32,32,34.0,32,37.0,41,35.8,35.29032258064516
1914,31,39,37,36,36,35,36,38.0,37,35,28.0,17.0,20,12,28,15,20,13,20,13.0,28,30,38,37,31,31,12,31.0,31,,37,29.1,28.4
1915,36,40,49,45,42,43,46,53.0,47,32,3.7,32.0,37,30,30,30,31,27,32,40.0,51,43,56,36,36,29,33,37.0,19,11.0,21,36.5,35.40967741935484
1916,38,41,41,37,35,26,25,28.0,28,21,34.0,34.0,32,25,29,35,30,37,34,28.0,31,29,28,28,16,7,15,15.0,14,20.0,23,27.9,27.870967741935484
1917,41,38,38,40,34,34,30,37.0,39,37,44.0,33.0,51,49,50,25,51,59,42,37.0,37,52,37,29,33,46,54,58.0,29,54.0,48,43.4,41.483870967741936
1918,41,49,53,53,28,44,43,37.0,35,37,37.0,39.0,50,50,44,39,33,31,33,35.0,31,24,23,23,23,22,34,34.0,35,19.0,15,35.9,35.29032258064516
1919,29,18,22,22,11,19,19,7.0,9,13,3.0,-4.0,5,14,26,50,36,38,39,4.0,44,48,45,49,49,41,43,43.0,34,37.0,23,27.6,26.967741935483872
1920,46,45,44,42,44,38,33,32.0,37,40,37.0,35.0,40,30,32,35,35,35,40,30.0,34,27,32,32,32,27,33,43.0,41,48.0,35,36.7,36.58064516129032
1921,50,42,38,40,42,47,46,3.0,42,55,54.0,64.0,46,38,31,26,24,25,15,3.0,18,30,21,22,34,34,40,40.0,41,31.0,30,36.0,34.58064516129032
1922,28,35,32,28,32,35,18,30.0,32,33,11.0,2.0,2,10,11,12,6,34,36,10.0,39,39,40,48,43,42,46,41.0,39,33.0,39,29.5,28.580645161290324
1923,28,36,42,50,48,47,37,32.0,36,34,43.0,34.0,35,38,45,44,42,35,35,35.0,32,35,35,32,38,32,31,13.0,33,24.0,10,36.6,35.193548387096776
1924,47,37,41,40,38,31,31,3.0,32,53,57.0,53.0,56,54,43,3,-2,-1,5,11.0,14,4,19,12,15,18,22,31.0,39,40.0,39,29.4,28.548387096774192
1925,51,38,38,42,48,45,27,46.0,40,42,4.0,39.0,37,33,36,42,43,42,32,36.0,34,43,48,40,45,43,32,29.0,29,27.0,25,39.2,37.29032258064516
1926,53,54,41,40,40,31,33,31.0,34,49,47.0,27.0,11,10,25,31,36,35,35,3.0,34,22,22,31,26,26,32,34.0,37,40.0,43,33.9,32.67741935483871
1927,51,52,41,37,44,25,25,37.0,35,12,32.0,32.0,29,18,34,26,29,26,30,29.0,19,19,27,30,31,33,35,31.0,27,1.0,7,29.2,29.161290322580644
1978,42,46,41,36,33,31,36,32.0,32,25,27.0,30.0,34,37,40,42,41,39,36,33.0,30,29,28,26,26,29,31,31.0,35,35.0,39,33.93,33.935483870967744
1929,43,44,47,37,44,44,39,38.0,48,51,38.0,34.0,54,55,45,40,38,32,30,32.0,35,35,45,44,49,41,40,41.0,48,47.0,37,41.8,41.774193548387096
1930,34,35,34,36,38,30,32,36.0,39,35,39.0,39.0,35,38,34,35,33,32,32,32.0,28,28,19,29,28,26,17,17.0,15,21.0,31,31.2,30.870967741935484
1931,30,37,35,34,36,34,40,36.0,30,29,25.0,26.0,25,23,25,34,37,41,44,40.0,37,46,42,45,34,40,35,34.0,30,34.0,36,34.0,34.645161290322584
1932,45,55,48,50,34,29,15,10.0,6,15,15.0,14.0,19,20,26,28,28,35,40,38.0,37,37,37,35,42,42,38,35.0,40,36.0,37,31.0,31.806451612903224
