1913,,,0.05,,,,,,,,0.12,,0.05,,,,,,,,,,,,0.04,,,,,,,0.26,0.0649999999999999,0.104,0.0974999999999999,0.0984285714285714,0.0983124999999999,0.0983253968253968,0.0983241071428571,0.0983242243867243,0.0983242146164021,0.0983242153679653,0.0983242153142822,0.09832421531786112
1914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1916,,,,,,,,0.27,0.18,,,,0.22,,,0.04,0.46,0.07,,,,,,,,,,,,,,1.24,0.2066666666666666,0.3542857142857142,0.3358333333333333,0.3378835978835978,0.3376785714285714,0.3376972101972101,0.3376956569664902,0.3376957764457764,0.3376957679115416,0.3376957684804907,0.3376957684449314,0.3376957684470231
1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1918,0.11,,,,,,,0.13,0.05,,,,,,,,,0.2,0.15,,0.04,,,,,,,,,,,0.68,0.1133333333333333,0.1942857142857143,0.1841666666666666,0.1852910052910053,0.1851785714285714,0.1851887926887927,0.1851879409171075,0.1851880064380064,0.1851880017579422,0.1851880020699464,0.1851880020504462,0.1851880020515933
1919,,,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,0.14,0.16,0.1533333333333333,0.155,0.1546666666666666,0.1547222222222222,0.1547142857142857,0.1547152777777777,0.1547151675485009,0.1547151785714285,0.1547151775693442,0.1547151776528512,0.15471517764642762
1920,,,,,,0.16,,0.08,,,,,,,,,,,,,,,,,0.06,,0.23,0.32,0.07,,,0.92,0.1533333333333333,0.2628571428571428,0.2491666666666666,0.2506878306878307,0.2505357142857142,0.250549543049543,0.2505483906525573,0.2505484792984793,0.2505484729666277,0.2505484733887512,0.2505484733623684,0.2505484733639204
1921,,,,,,,,,,,,,,0.05,,0.08,,,,0.02,,,,,,,,,,,,0.15,0.0499999999999999,0.075,0.0699999999999999,0.0708333333333333,0.0707142857142856,0.0707291666666666,0.0707275132275132,0.0707276785714285,0.0707276635401635,0.0707276647927689,0.0707276646964146,0.0707276647032971
1922,,,,0.1,,,,,,,0.36,0.58,,0.3,,,,0.12,,,,,,,,,,,0.04,0.08,,1.49,0.2257142857142857,0.38375,0.3661904761904762,0.3679464285714285,0.3677867965367966,0.3678000992063492,0.3677990759240759,0.3677991490156668,0.3677991441428941,0.3677991444474424,0.3677991444295278,0.3677991444305231
1923,,,,,,,,,0.05,,,,,,,,,,,0.15,,,,,,,,,,,,0.2,0.1,0.1333333333333333,0.125,0.1266666666666666,0.1263888888888888,0.1264285714285714,0.126423611111111,0.1264241622574955,0.1264241071428571,0.1264241121532787,0.1264241117357436,0.12642411176786175
1924,,,,,,,,,,,,,,,0.039,0.33,,0.013,0.17,,,,,,,,,,,,,0.552,0.138,0.2208,0.207,0.2089714285714285,0.208725,0.2087523809523809,0.2087496428571428,0.2087498917748917,0.208749871031746,0.2087498726273726,0.2087498725133993,0.2087498725209975
1925,0.09,,,,,,,,,,,0.01,0.01,0.06,,,,,,,,0.34,0.1,,,,,,,,,0.15,0.1016666666666666,0.1085714285714285,0.1077083333333333,0.1078042328042327,0.1077946428571428,0.1077955146705146,0.1077954420194003,0.1077954476079475,0.1077954472087656,0.1077954472353777,0.1077954472337145,0.10779544723381233
1926,,,,,,,,,,,,,,,,,0.03,0.42,,,,,,,,0.1,,,,1.56,0.21,2.32,0.4639999999999999,0.7733333333333333,0.729142857142857,0.7346666666666666,0.73405291005291,0.7341142857142856,0.7341087061087059,0.7341091710758376,0.7341091353091352,0.7341091378638998,0.7341091376935821,0.7341091377042269
1927,0.62,0.07,,,,,,,,,0.08,,,,,,,,,,,0.23,,,,,,0.27,0.32,,0.33,1.12,0.2742857142857143,0.38,0.3682539682539683,0.3694285714285714,0.3693217893217893,0.3693306878306878,0.3693300033300033,0.3693300522229094,0.3693300489633823,0.3693300491671027,0.3693300491551192,0.369330049155785
1928,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,,,,,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
1929,0.01,,,,,,,,,,,,,,,,,,,,,,,,0.08,,,,,0.1,,0.19,0.0633333333333333,0.095,0.0886666666666666,0.0897222222222222,0.0895714285714285,0.0895902777777777,0.0895881834215167,0.0895883928571428,0.0895883738175404,0.0895883754041739,0.0895883752821252,0.08958837529084303
1930,,,,,,,,,,,,,,,,,,0.04,,,,,,,,,,,,,,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04
1931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1932,,,,,,,,,,,,,,,,,,,,,0.15,,,,,,,,,,,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
