1893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1894,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,0.08,,0.1,0.05,0.0666666666666666,0.0625,0.0633333333333333,0.0631944444444444,0.0632142857142857,0.0632118055555555,0.0632120811287477,0.0632120535714285,0.0632120560766393,0.0632120558678718,0.06321205588393083
1895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1897,,,,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,0.21,0.3,0.54,0.18,0.27,0.252,0.255,0.2545714285714285,0.254625,0.2546190476190476,0.2546196428571428,0.2546195887445887,0.2546195932539682,0.2546195929070929,0.2546195929318697
1898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,0.1,0.63,1.03,0.3433333333333333,0.515,0.4806666666666667,0.4863888888888889,0.4855714285714286,0.4856736111111111,0.4856622574955909,0.4856633928571429,0.4856632896424563,0.4856632982436802,0.4856632975820476,0.4856632976293071
1899,,,,,,,,0.05,0.31,0.25,0.02,,0.02,0.35,0.28,,,,,0.26,,0.15,,,,0.18,0.35,,,,,2.22,0.2018181818181818,0.3699999999999999,0.357062937062937,0.3579870129870129,0.3579254079254079,0.3579292582417582,0.3579290317525611,0.3579290443352942,0.3579290436730452,0.3579290437061576,0.3579290437045809,0.3579290437046525
1900,,,,,,,,0.17,,,,,,,,,,,,,0.26,,0.53,,0.08,,,,,,,1.04,0.26,0.416,0.3899999999999999,0.3937142857142857,0.39325,0.3933015873015872,0.3932964285714285,0.3932968975468975,0.3932968584656084,0.3932968614718615,0.3932968612571291,0.3932968612714446
1901,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04
1902,,,,,,,,,,,,,,,,0.7,,,,,,,,,,,,,,,,0.7,0.7,0.7,0.6999999999999998,0.7,0.7,0.6999999999999998,0.7,0.7,0.7,0.7,0.7,0.6999999999999998
1903,,,,,,0.12,,,,,,,,,,,,,,,,0.02,0.14,0.06,0.19,0.63,,,,,,1.16,0.1933333333333333,0.3314285714285714,0.3141666666666666,0.3160846560846561,0.3158928571428571,0.3159102934102933,0.315908840388007,0.3159089521589521,0.3159089441753132,0.3159089447075558,0.3159089446742906,0.3159089446762474
1904,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
1905,,,0.03,,,,,,,,,,,,,0.04,0.11,,,,,,,,,,,,,,,0.18,0.06,0.09,0.0839999999999999,0.085,0.0848571428571428,0.0848749999999999,0.0848730158730158,0.0848732142857142,0.0848731962481962,0.0848731977513227,0.0848731976356975,0.08487319764395652
1906,,,,,,,,,,,,,1.15,,,,,,,,,0.41,1.18,,,,,,,,,2.74,0.9133333333333332,1.37,1.2786666666666666,1.2938888888888889,1.2917142857142856,1.291986111111111,1.2919559082892416,1.2919589285714284,1.2919586540003205,1.2919586768812463,1.2919586751211751,1.2919586752468946
1907,,,,,,,,0.05,0.33,0.65,,,,,,,,,,,,,,0.23,0.65,,,,,0.05,,1.96,0.3266666666666667,0.5599999999999999,0.5308333333333334,0.534074074074074,0.5337500000000001,0.5337794612794613,0.5337770061728396,0.5337771950271951,0.5337771815375983,0.5337771824369048,0.533777182380698,0.5337771823840044
1909,,,,,,,,,,,,,0.12,,,,,,,,,0.33,,,,,,0.23,,,,0.68,0.2266666666666666,0.34,0.3173333333333333,0.3211111111111111,0.3205714285714286,0.3206388888888889,0.32063139329806,0.3206321428571429,0.3206320747154081,0.3206320803938859,0.32063207995708,0.3206320799882804
1909,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,0.05,0.05,0.05,0.05,0.05,0.05,0.0499999999999999,0.0499999999999999,0.0499999999999999,0.0499999999999999,0.0499999999999999,0.0499999999999999,0.04999999999999996
1910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,0.4,0.4,0.4,0.4000000000000001,0.4,0.4,0.3999999999999999,0.3999999999999999,0.4,0.4,0.4
1911,,0.08,0.18,0.1,,0.5,,,,,,,,,,,,,,0.02,,,,,,,,,,,,0.43,0.176,0.2183333333333333,0.2122857142857142,0.2130416666666666,0.2129576719576719,0.2129660714285714,0.2129653078403078,0.2129653714726631,0.2129653665778665,0.2129653669274948,0.2129653669041863,0.21296536690564308
1912,0.1,,0.03,,,,,,,,,,,,0.07,,0.12,0.07,,,,,,,,,0.91,0.03,0.03,39.0,0.23,2.14,4.058999999999999,3.8845454545454543,3.899083333333333,3.8979650349650345,3.8980449134199127,3.898039588189588,3.8980399210164816,3.89803990143843,3.898039902526099,3.898039902468855,3.8980399024717167,3.89803990247158
