1893,60.0,59.0,49.0,47.0,53.0,49.0,46.0,45.0,47.0,39.0,41.0,45.0,52.0,43.0,39.0,42.0,53.0,48.0,54.0,50.0,55.0,59.0,44.0,53.0,48.0,38.0,45.0,48.0,46.0,48.0,54.0,48.4,48.354838709677416,48.35625,48.35620723362659,48.3562084914611,48.35620845552297
1894,46.0,50.0,53.0,54.0,52.0,43.0,43.0,47.0,40.0,49.0,53.0,60.0,52.0,52.0,50.0,49.0,52.0,51.0,61.0,57.0,57.0,52.0,61.0,65.0,53.0,47.0,50.0,55.0,42.0,45.0,51.0,51.4,51.354838709677416,51.35625,51.35620723362659,51.3562084914611,51.35620845552297
1895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1897,37.0,44.0,46.0,52.0,60.0,59.0,67.0,73.0,60.0,53.0,54.0,53.0,45.0,49.0,53.0,54.0,49.0,56.0,59.0,64.0,63.0,60.0,59.0,55.0,53.0,44.0,47.0,53.0,47.0,49.0,51.0,53.8,53.80645161290322,53.80625,53.80625610948192,53.80625592979127,53.80625593492529
1898,57.0,59.0,65.0,51.0,55.0,55.0,60.0,61.0,61.0,63.0,64.0,64.0,48.0,52.0,70.0,55.0,50.0,49.0,52.0,50.0,47.0,48.0,49.0,55.0,70.0,61.0,60.0,53.0,51.0,50.0,48.0,55.9,55.903225806451616,55.903125,55.90312805474096,55.903127964895646,55.90312796746265
1899,45.0,44.0,45.0,49.0,48.0,60.0,50.0,51.0,48.0,49.0,47.0,43.0,54.0,45.0,45.0,48.0,44.0,49.0,52.0,46.0,44.0,43.0,46.0,46.0,49.0,43.0,46.0,43.0,38.0,39.0,50.0,46.6,46.74193548387097,46.7375,46.73763440860215,46.73763045540797,46.73763056835637
1900,,51.0,38.0,37.0,41.0,41.0,39.0,53.0,44.0,43.0,49.0,46.0,46.0,45.0,53.0,51.0,45.0,43.0,42.0,50.0,56.0,62.0,50.0,52.0,53.0,39.0,42.0,45.0,46.0,52.0,48.0,46.7,46.73333333333333,46.73225806451613,46.73229166666667,46.732290648419685,46.73229067836812
1901,59.0,54.0,,,60.0,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,62.0,62.0,62.0,62.0
1902,51.0,43.0,53.0,44.0,45.0,51.0,56.0,56.0,47.0,69.0,49.0,55.0,43.0,43.0,54.0,52.0,45.0,49.0,47.0,48.0,52.0,48.0,47.0,57.0,48.0,57.0,57.0,41.0,35.0,34.0,57.0,49.5,49.45161290322581,49.453125,49.45307917888563,49.453080526565465,49.45308048806033
1903,,59.0,44.0,,,51.0,48.0,47.0,,,56.0,45.0,59.0,49.0,52.0,53.0,58.0,56.0,,,67.0,45.0,40.0,51.0,,45.0,49.0,,,44.0,50.0,50.9,50.85714285714285,50.85909090909092,50.85900621118013,50.859009740259744,50.85900959909655
1904,50.0,54.0,47.0,58.0,,,65.0,60.0,52.0,,47.0,,70.0,,58.0,,,51.0,,46.0,,43.0,,,41.0,61.0,59.0,,48.0,45.0,,53.1,53.05555555555556,53.05789473684211,53.05777777777778,53.05778334725704,53.05778309409889
1905,57.0,,59.0,54.0,49.0,59.0,65.0,58.0,66.0,60.0,51.0,55.0,58.0,54.0,45.0,47.0,47.0,50.0,55.0,54.0,52.0,46.0,40.0,50.0,50.0,68.0,59.0,45.0,36.0,51.0,38.0,52.6,52.6,52.6,52.6,52.6,52.59999999999999
1906,57.0,43.0,54.0,,69.0,48.0,52.0,52.0,56.0,56.0,84.0,,55.0,48.0,59.0,54.0,44.0,45.0,40.0,43.0,49.0,50.0,50.0,49.0,51.0,52.0,56.0,61.0,56.0,57.0,60.0,53.4,53.44827586206897,53.44666666666667,53.44671857619578,53.446716954023,53.44671700317974
1907,65.0,61.0,59.0,54.0,55.0,48.0,52.0,52.0,49.0,,45.0,61.0,70.0,59.0,40.0,46.0,56.0,44.0,36.0,43.0,39.0,56.0,54.0,57.0,51.0,47.0,39.0,39.0,44.0,41.0,37.0,50.0,49.96666666666667,49.96774193548387,49.96770833333333,49.96770935158032,49.96770932163188
1908,72.0,67.0,51.0,54.0,51.0,52.0,51.0,48.0,49.0,47.0,50.0,52.0,50.0,48.0,48.0,57.0,54.0,60.0,64.0,61.0,62.0,60.0,58.0,52.0,45.0,33.0,48.0,45.0,43.0,46.0,44.0,52.1,52.32258064516129,52.315625,52.3158357771261,52.31582957779886,52.31582975492249
1909,,,50.0,57.0,60.0,36.0,39.0,52.0,54.0,52.0,54.0,45.0,52.0,,53.0,39.0,39.0,52.0,56.0,60.0,59.0,51.0,57.0,44.0,47.0,52.0,44.0,49.0,53.0,46.0,45.0,49.4,49.892857142857146,49.87586206896552,49.876428571428576,49.87641029715557,49.8764108682266
1910,57.0,51.0,46.0,58.0,55.0,49.0,49.0,58.0,49.0,63.0,50.0,57.0,48.0,,46.0,43.0,44.0,57.0,54.0,57.0,59.0,51.0,48.0,36.0,41.0,41.0,38.0,,33.0,46.0,52.0,49.0,49.51724137931034,49.5,49.500556173526135,49.500538793103445,49.500539319782916
1911,57.0,52.0,54.0,48.0,48.0,,52.0,46.0,44.0,48.0,48.0,52.0,56.0,60.0,49.0,51.0,51.0,58.0,53.0,49.0,44.0,48.0,48.0,46.0,48.0,46.0,52.0,49.0,55.0,53.0,57.0,50.5,50.73333333333333,50.7258064516129,50.72604166666667,50.72603453893777,50.72603474857685
1912,68.0,53.0,56.0,48.0,52.0,56.0,58.0,57.0,54.0,54.0,54.0,47.0,48.0,52.0,45.0,42.0,46.0,48.0,40.0,48.0,51.0,52.0,56.0,57.0,57.0,52.0,50.0,45.0,43.0,37.0,48.0,50.4,50.774193548387096,50.7625,50.76285434995113,50.76284392789374,50.76284422566681
