1922,23,13,15,2,25,14,4,-4,-18,-5,7,9,-15,-5,26,26,14,23,27,32,34,35,31,25,27,31,26,28,,,,16.25
1934,38,42,33,31,36,36,39,38,32,30,33,34,33,33,35,34,38,38,38,38,34,28,30,30,31,30,34,40,,,,34.1
1935,36,35,34,26,31,27,27,27,23,24,28,26,29,26,22,25,30,35,36,35,36,38,28,27,24,26,37,35,,,,29.53
1936,12,10,6,10,10,17,-7,-12,-2,6,10,13,12,0,13,-11,-8,-1,-1,10,21,28,29,22,21,24,39,6,39,,,10.2
1937,16,29,17,30,30,18,19,9,7,24,29,32,18,21,18,26,26,25,14,9,35,37,35,34,32,29,31,32,,,,24.4
1938,18,22,33,31,26,31,36,23,12,33,30,24,25,30,23,19,16,25,28,26,34,33,33,34,30,26,32,32,,,,27.6
1939,23,23,24,27,29,30,25,10,-6,6,7,34,31,32,31,22,24,35,20,25,21,24,25,27,29,23,25,20,,,,23.4
1940,22,24,30,30,36,37,36,32,34,24,31,30,32,32,29,29,31,31,32,28,29,30,28,28,34,38,37,39,40,,,31.83
1941,38,31,33,34,35,36,35,30,34,34,35,33,30,27,28,28,29,27,29,31,33,33,29,27,28,29,32,42,,,,31.8
1942,32,34,34,36,34,34,31,35,31,30,33,27,26,28,28,29,14,13,20,20,24,22,12,21,25,22,23,29,,,,26.6
1943,23,30,28,29,30,33,31,23,17,22,30,35,37,28,29,30,27,27,30,36,30,29,27,28,26,30,29,31,,,,28.8
1944,28,30,34.,33,32,38,33,29,27,18,30,14,8,26,22,26,9,23,20,15,27,25,8,30,28,29,19,30,6,,,25.4
1945,30,34,38,34,29,33,35,41,34,36,37,34,32,25,26,27,30,24,15,25,24,28,32,29,28,29,32,28,,,,30.3
1946,28,32,28,17,2,23,29,22,26,27,20,21,22,24,32,29,29,27,27,32,32,29,24,36,33,28,32,34,,,,27.5
1947,13,33,22,22,31,30,3,25,24,19,23,34,37,38,36,33,34,30,30,30,32,38,38,33,34,19,20,24,,,,29
1948,23,13,2,14,19,10,9,19,23,22,3,7,15,29,35,34,34,42,28,28,30,37,31,29,30,38,29,28,29,,,25.8
1949,11,11,16,20,9,10,23,23,22,24,19,6,9,10,24,26,40,28,24,25,24,35,36,32,29,30,29,31,,,,32.4
1950,-13,-09,2,10,30,33,30,31,30,28,30,27,32,33,37,38,31,33,35,2,26,32,34,,37,38,30,26,,,,26.7
1951,4,15,31,32,31,28,30,39,38,41,42,26,24,27,32,33,26,30,27,31,28,28,25,26,27,20,17,20,,,,28.5
1952,33,33,22.09,33,30,23.8,25.2,32,32,33,33,27,20,23,25,27,22,20,18,22,20,16,19,15,24,30,32,26,25,,,26.5
