1913,44,46,47,47,48,44,49,51,58,66,74,69,64,63,46,57,67,74,51,65,52,44,47,56,69,56,46,42,45,51,,54.6
1914,57,55,62,61,47,55,60,60,65,55,54,55,51,64,51,46,46,57,58,48,60,63,52,53,56,62,53,53,62,70,,56.8
1915,50,57,51,53,58,60,51,50,60,29,70,59,46,58,58,66,71,75,71,55,55,63,58,64,60,66,66,78,60,35,,60
1916,53,55,56,46,52,56,63,62,54,47,46,48,57,56,48,55,47,40,46,57,47,50,58,64,69,71,50,51,52,61,,53.9
1917,36,41,46,54,47,51,49,35,51,55,49,48,52,35.,35,34,43.,46,49,51,52,57,52,55,42,52,54,57,52,53,,49.7
1918,43,41,45,52,56,61,65,70,56,62,61,56,41,37,44,48,52,58,69,71,68,43,48,52,57,68,71,68,70,69,,56.7
1919,62,64,63,52,38,42,49,53,53,50,44,59,45,46,54,66,57,59,62,51,61,64,78,65,57,66,70,63,68,63,,57
1920,34,35,35,42,48,47,54,49,53,48,56,60,45,48,50,42,48,58,50.,40,45,48,48,55,61,66,67,56,85,54,,48.7
1921,44,46,51,58,50,58,59,62,56,35,48,48,53,49,56,66,71,57,62,,,,63,65,45,52,49,56,47,56,,54.1
1922,51,51,43,42,53,56,52,35,45,39,40,45,39,38,37,41,44,51,61,60,71,54,51,55,53,64,50,53,60,60,,49.9
1923,49,54,48,56,53,44,48,52,58,79,57,48,53,61,72,78,58,54,45,48,49,60,64,63,68,70,19,58,46,48,,56.2
1924,59,54,46,48,64,67,64,58,58,58,55,57,53,46,48,51,56,58,48,54,65,60,60,56,62,69,71,64,72,62,,58.1
1925,47,62,67,55,53,60,68,73,76,75,58,58,62,60,65,64,50,48,47,57,58,47,52,50,53,60,77,69,77,65,,60
1926,42,40,43,52,51,54,65,54,64,71,58,63,71,79,82,72,77,68,62,58,57,53,59,70.,77,87,81,82,86,64,,64.9
1927,50,50,46,48,49,55,49,43,49,52,55,54,59,56,49,50,49,40,36,47,58,56,66,73,74,75,19,60,53,61,,54
1928,45,40,42,42,44,46,49,54,49,42,43,51,52,53,55,68,52,50,49,47,53,66,74,50,62,76,53,58,31,57,,52
1929,52,58,51,42,33,36,38,41,38,46,40,47,48,47,53,48,50,60,51.,54,61,65,52,62,66,68,67,80,48,48,,50.9
1930,62,63,59,56,62,72,68,62,56,64,71,76,62,58,53,56,62,58,63,70,72,67,74,58,64,60,29,57,56,62,,58.4
1931,41,43,52,58,56,56,50,44,58,75,42,60,48,47,54,66,46,45,49,57,45,48,61,57,61,79,23,67,72,73,,54.9
1932,54,49,49,45,44,53,48,49,57,68,73,70,73,54,65,53,52,52,45,49,49,46,54,63,69,68,63,57,59,65,,54.7
