1933,,,.14,.09,.30,,,,,,,,,,,,,,,.07,,,,,,,,,,,,.09
1934,,,.031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.031
1935,,,,,,,,,,,,,,,,,.90,.61,,,,,,,,,,,,.32,,.57
1936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1937,.09,,,,,,,,.04,.01,,,.23,,,,,,,,,,.24,,,,,,,,.02,.63
1938,,,,,,,,,,,,,.01,,,,,.06,,,,,,,,,,,,,,.7
1939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.0
1941,,,,.09,.04,,,,,,,.07,.05,,,.03,,,,.01,,,.01,,,.04,.17,,,,,.51
1942,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,,.02
1943,,,,.03,,,,,,,,,,,,,,,,,,.25,,,,,,,.11,,,.39
1944,,,,,,,,,,,,,,0.60,0.09,,,,,,,,,,0.04,,,,,,,.73
1945,,,,,,,,.01,,,,.05,,,,.04,,,,,,,,,,.20,.02,,,,,.32
1946,,,,,,,,,,,,,,,,,,,,,,,,.01,,.20,,,,,,.21
1947,,,.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1948,,,,,,,,,,.03,,,,.03,,,,,,,,.02,,,,,,,,,,.08
1949,,,,,,,,,,.10,,,,,,,,,.01,,.03,,.58,.02,,,,,,,,.65
1950,,,,,.02,.05,,,.09,,,,,,,,,,,,,,.23,,,,,,,,,.39
1951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.40,.48,,.88
1952,,,,,,,,,,.01,.96,,,,,,,,,,,,,,.02,,,,,,,.99
