1933,47,53,60,52,45,46,54,59,61,52,60,56,58,62,56,62,68,68,62,50,44,50,57,52,58,50,57,62,51,49,45,54.8
1934,54,54,55,45,49,51,52,46,51,50,51,49,50,51,56,59,60,50,52,59,50,51,53,53,55,55,60,61,68,60,52,54.00
1935,42,51,60,51,44,48,54,54,57,65,51,54,61,57,43,39,49.,52,44,48,52,56,59,46,45,49,54,55,54,58,59,52.03
1936,57,56,54,60,63,67,57,50,54,52,63,55,59,50,60,58,57,57,48,50,58,58,50,53,50,40,48,54,61,52,49,54.45
1937,47,46,51,52,62,59,56,58,56,59,59,61,63,47,40,48,53,60,54,55,56,58,49,45,49,54,49,46,40,45,52,53.54
1938,61,50,49,53,61,59,55,45,49,50,59,50,50,51,49,54,48,48,50,50,56,51,50,53,56,60,54,56,55,48,60,53.
1939,52,48,62,66,66,54,48,46,52,59,62,63,59,56,56,53,59,56,49,55,54,58,58,59,64,52,54,57,42,52,51,55.5
1940,58,50,51,50,52,56,57,54,57,58,54,66,52,46,53,47,53,59,61,61,56,57,54,51,58,53,62,50,51,62,56,54.8
1941,52,54,54,53,55,50,49,57,64,63,63,57,59,60,64,63,54,53,58,61,58,65,59,51,54,51,50,48,44,51,49,55.6
1942,49,52,56,66,59,64,61,60,63,62,61,56,44,51,58,58,63,58,65,67,61,57,61,62,49,52,42,49,38,46,40,55.8
1943,56,60,54,56,56,56,58,45,50,50,55,58,54,61,53,56,55,56,44,50,55,49,45,45,47,56,60,46,59,48,46,52.9
1944,46,51,58,59,56,53,51,45,48,55,60,63,56,52,50,49,52,53,48,45,49,48,53,53,49,51,57,61,48,53,64,52.8
1945,49,54,57,50,55,63,66,64,63,58,54,64,57,55,62,60,64,56,51,41,52,63,56,61,53,49,42,49,60,60,52,56.1
1946,53,53,51,56,58,57,42,45,51,54,53,52,50,54,50,53,39,52,65,69,64,63,65,60,58,59,50,50,54,54,55,54.5
1947,58,56,59,60,56,47,57,56,54,43,54,54,53,56,62,56,52,50,49,49,49,50,50,49,50,52,52,58,53,53,49,59.3
1948,59,59,59,58,48,52,47,50,55,56,53,51,49,54,56,46,52,54,46,47,52,53,52,49,53,53,50,50,60,57,48,52.5
1949,65,65,63,60,50,62,56,48,48,56,56,59,49,48,51,53,52,55,63,59,54,54,51,50,52,44,50,53,55,57,58,54.7
1950,55,60,53,41,54,48,52,49,59,54,49,51,51,63,54,57,56,58,54,56,51,57,55,56,46,50,55,48,52,52,56,53.6
1951,55,54,64,63,61,50,49,61,53,54,54,49,46,48,53,60,50,51,51,64,56,66,54,43,49,56,59,51,46,46,43,53.5
1952,66,51,54,58,70,61,60,59,58,65,57,57,58,64,58,53,47,51,48,42,50,61,57,51,51,42,42,46,61,44,52,54.6
,56.1,55,54.2,52.3,52.4,53.5,53.8,55.6,53.9,54.4,63.8,53.7,54.2,53.1,52.2,52.8,52.8,53.6,52.6,51.1,52.6,53.2,52.9,53.5,52.6,52.3,52.4,51.3,50.5,50.3,51.0,
