1893,,,,,,,,,,,0.07,,,,,0.06,,,,,,,,,,,,,,,,0.13,0.065,0.0866666666666666,0.08125,0.0823333333333333,0.0821527777777777,0.0821785714285714,0.0821753472222222,0.0821757054673721,0.0821756696428571,0.0821756728996312,0.0821756726282333,0.08217567264911013
1894,0.24,,,,,,0.05,,0.05,,,,,,,,,,0.48,,,,,0.01,,,,0.03,0.04,,,0.9,0.1285714285714286,0.225,0.2142857142857143,0.2153571428571428,0.2152597402597402,0.2152678571428571,0.2152672327672327,0.2152672773654916,0.2152672743922744,0.2152672745781004,0.2152672745671695,0.2152672745677768
1895,,,,,,,,,,0.04,,,,,,0.15,,,,,,,,,,,,,,,,0.19,0.095,0.1266666666666666,0.11875,0.1203333333333333,0.1200694444444444,0.1201071428571428,0.1201024305555555,0.1201029541446207,0.1201029017857142,0.1201029065456148,0.1201029061489564,0.12010290617946864
1896,0.05,,,0.06,0.6,0.07,,0.24,,,,,,,,,,,,,,,,,,,,,0.04,,,1.06,0.1766666666666666,0.3028571428571428,0.2870833333333333,0.2888359788359788,0.2886607142857142,0.2886766474266474,0.2886753196649029,0.2886754218004217,0.2886754145050276,0.2886754149913872,0.2886754149609897,0.2886754149627778
1897,,,,,,,,,,,0.03,,,,0.55,0.05,1.0,0.2,0.23,,0.06,,0.1,,0.06,,0.6,,,,,2.34,0.288,0.4745454545454545,0.459,0.4601958041958042,0.4601103896103896,0.4601160839160839,0.460115728021978,0.4601157489569254,0.4601157477938728,0.4601157478550861,0.4601157478520254,0.4601157478521712
1898,0.03,,,,,,,,,,0.05,,0.5,0.13,,0.4,0.05,0.14,,,,,,,,,,,,0.24,,2.44,0.1925,0.4422222222222222,0.41725,0.419520202020202,0.4193310185185185,0.4193455710955711,0.4193445316257816,0.4193446009237676,0.4193445965926434,0.4193445968474154,0.4193445968332614,0.4193445968340064
1899,40.0,0.2,,,0.34,,,,,,0.11,0.11,0.02,,,,,,,,,,,,0.07,0.8,,,,,,1.53,5.20625,4.797777777777778,4.838625,4.834911616161616,4.835221064814815,4.835197261072261,4.835198961339586,4.835198847988432,4.835198855072878,4.835198854656147,4.835198854679298,4.8351988546780795
1900,,,,,,,,,,,,,,,,0.16,,,,,,,,,0.32,,,,,,,0.48,0.24,0.32,0.3,0.304,0.3033333333333333,0.3034285714285714,0.3034166666666666,0.3034179894179894,0.3034178571428571,0.3034178691678691,0.3034178681657848,0.30341786824286826
1901,0.3,0.15,0.17,0.04,,,,,0.1,0.03,,0.27,0.12,,,,,,,0.02,,,,,,0.12,0.02,,,,,1.34,0.1218181818181818,0.2233333333333333,0.2155244755244754,0.216082251082251,0.216045066045066,0.21604739010989,0.2160472534001945,0.2160472609951776,0.2160472605954416,0.2160472606154285,0.2160472606144767,0.21604726061452
1902,,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,0.045,0.045,0.045,0.045,0.045,0.0449999999999999,0.0449999999999999,0.0449999999999999,0.0449999999999999,0.0449999999999999,0.0449999999999999,0.044999999999999964
1903,,,,,,,,,,,,0.38,0.01,,,0.13,,,,0.01,,0.5,,,20.0,0.01,0.02,0.2,,,,1.46,2.3622222222222224,2.272,2.28020202020202,2.2795185185185183,2.279571095571096,2.27956734006734,2.2795675904342567,2.2795675747863244,2.279567575706791,2.279567575655654,2.2795675756583456,2.279567575658211
1904,0.53,1.35,0.08,,,0.67,,,,0.1,,,,,,,,,,,,,,,,,,,,,,2.73,0.546,0.91,0.858,0.8645,0.8637777777777778,0.86385,0.8638434343434344,0.8638439814814814,0.8638439393939394,0.8638439424001925,0.8638439421997756,0.8638439422123017
1905,,,0.77,,,,,,,0.66,,,,,,,,,,,,0.24,0.97,0.06,0.1,0.42,0.24,,,,,3.46,0.4325,0.768888888888889,0.7352500000000001,0.7383080808080809,0.7380532407407409,0.7380728438228439,0.7380714436026936,0.7380715369507036,0.738071531116453,0.7380715314596442,0.738071531440578,0.7380715314415816
1906,,,,0.15,,,,,,,,,,,0.1,0.15,,,,,0.16,,,,,,0.26,,,,,0.82,0.164,0.2733333333333334,0.2577142857142857,0.2596666666666666,0.2594497354497354,0.2594714285714285,0.2594694564694564,0.2594696208112874,0.2594696081696081,0.2594696090725852,0.2594696090123868,0.2594696090161492
1907,,,,0.17,,,,,0.12,0.55,0.28,,,,,,,,,,,,0.48,,,,,0.5,,,,4.65,0.35,0.9642857142857144,0.8875000000000001,0.8960317460317461,0.8951785714285714,0.8952561327561327,0.8952496693121693,0.8952501665001665,0.8952501309867381,0.8952501333543001,0.8952501332063275,0.8952501332150318
1908,,,0.4,0.12,,,,,,0.3,,,,,,,,,,,,,,,,0.15,,,,,,0.97,0.2425,0.388,0.36375,0.3672142857142857,0.36678125,0.3668293650793651,0.3668245535714285,0.366824990981241,0.3668249545304232,0.3668249573343323,0.3668249571340531,0.36682495714740504
1909,,,,,,,,0.35,0.05,,,,,,,,,,0.04,,,,,,,,0.18,,,,,0.62,0.1549999999999999,0.248,0.2324999999999999,0.2347142857142856,0.2344374999999999,0.2344682539682539,0.2344651785714285,0.2344654581529581,0.2344654348544973,0.2344654366466866,0.2344654365186731,0.23446543652720733
1910,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
1911,,,,,,,,71.0,,,,,,,,,,,,0.11,0.5,,0.27,0.14,,,0.38,,,,,0.91,12.066666666666665,10.47285714285714,10.672083333333331,10.649947089947087,10.652160714285712,10.651959475709472,10.651976245590827,10.651974955599952,10.651975047742155,10.651975041599346,10.651975041983272,10.651975041960688
1912,,,,,,,,,,,,0.47,,0.11,,,,,,,,,,,,,0.14,0.19,0.09,0.09,,1.09,0.1816666666666666,0.3114285714285714,0.2952083333333333,0.297010582010582,0.2968303571428571,0.2968467412217412,0.2968453758818342,0.2968454809079809,0.2968454734061133,0.2968454739062378,0.29684547387498,0.2968454738768187
