1913,65.0,70.0,65,75,83,92,79,91,78.0,75.0,75,74,70,75,75,83,87,92.0,96,100.0,87.0,95,96,97,85,81,,83,82,80,91,82.6,82.56666666666666
1914,89.0,92.0,94,77,81,89,90,88,90.0,85.0,95,95,18,78,78,84,90,94.0,96,,,78,85,87,81,83,98.0,81,97,103,99,87.9,86.03448275862068
1915,98.0,86.0,86,86,80,75,71,65,70.0,70.0,75,75,66,64,70,70,62,79.0,86,93.0,99.0,91,91,95,87,98,80.0,79,61,80,84,79.0,79.74193548387096
1916,64.0,55.0,58,70,69,76,83,81,74.0,73.0,85,87,71,76,86,82,54,61.0,77,77.0,76.0,78,78,77,68,68,70.0,76,79,68,82,74.2,73.51612903225806
1917,83.0,85.0,80,75,82,79,86,90,88.0,85.0,95,89,89,91,93,99,84,95.0,95,90.0,88.0,85,80,86,89,95,73.0,76,72,73,78,85.4,85.41935483870968
1918,85.0,75.0,70,80,80,80,91,94,80.0,73.0,84,77,20,89,89,91,100,103.0,81,74.0,77.0,82,72,75,74,65,72.0,84,95,93,93,82.9,80.58064516129032
1919,93.0,83.0,78,95,80,70,95,94,99.0,95.0,83,78,84,94,100,98,74,74.0,85,91.0,93.0,92,96,92,75,75,83.0,92,87,87,83,86.0,87.03225806451613
1920,94.0,85.0,83,78,88,84,85,90,89.0,78.0,73,63,15,83,93,87,90,87.0,83,81.0,79.0,74,90,74,81,85,95.0,91,85,79,82,83.0,81.41935483870968
1921,62.0,59.0,70,76,74,81,96,81,72.0,82.0,84,85,88,89,79,78,82,95.0,89,79.0,82.0,90,80,86,64,83,85.0,86,87,92,91,81.0,81.51612903225806
1922,84.0,93.0,98,87,87,87,80,71,77.0,71.0,80,87,26,84,80,85,91,95.0,84,81.0,82.0,74,82,87,81,82,84.0,86,90,94,95,85.0,82.74193548387096
1923,91.0,78.0,72,71,67,74,59,70,80.0,85.0,81,86,89,91,88,75,72,81.0,83,86.0,86.0,96,88,86,83,90,78.0,95,90,80,73,81.3,81.41935483870968
1924,98.0,97.0,93,96,82,71,76,84,89.0,80.0,85,83,91,86,69,75,67,67.0,58,70.0,74.0,69,79,86,93,96,85.0,76,80,82,78,81.2,81.12903225806451
1925,,,98,83,78,71,75,84,90.0,94.0,92,87,88,68,97,99,91,82.0,84,86.0,86.0,87,85,80,78,90,95.0,90,85,93,95,87.2,86.58620689655173
1926,78.0,82.0,88,92,94,93,75,82,90.0,94.0,97,95,92,86,80,85,81,80.0,72,75.0,84.0,78,85,89,87,79,72.0,82,87,86,80,84.5,84.51612903225806
1927,77.0,77.0,68,66,73,88,82,81,71.0,78.0,72,73,79,71,76,85,88,88.0,84,85.0,88.0,90,94,94,89,89,83.0,85,88,87,88,81.6,81.83870967741936
128,68.0,78.0,67,76,63,70,79,86,88.0,85.0,92,84,87,79,84,81,82,75.0,74,82.0,88.0,92,97,100,100,103,96.0,96,88,89,79,83.5,84.12903225806451
1929,87.0,78.0,77,77,78,75,78,82,,,71,85,90,81,77,83,91,78.0,82,70.0,81.0,81,86,80,84,73,79.0,87,91,98,98,82.0,82.0
1930,76.0,72.0,74,81,86,78,82,81,92.0,78.0,86,80,94,88,84,77,73,75.0,72,82.0,86.0,88,91,93,75,73,81.0,91,94,88,85,82.4,82.45161290322581
1931,76.0,78.0,72,82,90,80,83,99,95.0,76.0,75,84,26,72,75,84,90,85.0,90,102.0,85.0,90,88,90,92,89,83.0,85,85,86,85,84.3,82.96774193548387
1937,90.0,87.0,68,61,76,73,86,81,88.0,69.0,73,81,65,68,79,82,76,70.0,74,83.0,94.0,92,90,88,77,86,86.0,80,71,67,73,78.5,78.51612903225806
