1893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.0
1894,,,,,.02,,,,,,,,,,,,,,,,,,,,,,,,,.08,,.10
1895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1897,,,,,.03,,,,,,,,,,,,,,,,,,,,,,,,,.21,.30,.54
1898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.30,.10,.63,1.03
1899,,,,,,,,.05,.31,.25,.02,,.02,.35,.28,,,,,.26,,.15,,,,.18,.35,,,,,2.22
1900,,,,,,,,.17,,,,,,,,,,,,,.26,,.53,,.08,,,,,,,1.04
1901,.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.04
1902,,,,,,,,,,,,,,,,.70,,,,,,,,,,,,,,,,.70
1903,,,,,,.12,,,,,,,,,,,,,,,,.02,.14,.06,.19,.63,,,,,,1.16
1904,,,,,,,,,,,,,,,,,,,,,,,,,,,.25,,,,,.25
1905,,,.03,,,,,,,,,,,,,.04,.11,,,,,,,,,,,,,,,.18
1906,,,,,,,,,,,,,1.15,,,,,,,,,.41,1.18,,,,,,,,,2.74
1907,,,,,,,,.05,.33,.65,,,,,,,,,,,,,,.23,.65,,,,,.05,,1.96
1909,,,,,,,,,,,,,.12,,,,,,,,,.33,,,,,,.23,,,,.68
1909,,,,,,,,,,,,,,,,,,,,,,,,,,.05,,,,,,.05
1910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.4
1911,,.08,.18,.10,,.5,,,,,,,,,,,,,,.02,,,,,,,,,,,,.43
1912,.10,,.03,,,,,,,,,,,,.07,,.12,.07,,,,,,,,,.91,.03,.03,39.,.23,2.14
