1893,25,21,26,36,29,26,36,31,30,28,30,30,31,28,28,36,31,34,31,29,35,36,35,31,35,36,35,46,46,39,36,32.7
1894,34,31,19,18,22,23,23,28,29,28,32,32,30,27,32,32,26,29,28,29,22,25,30,31,33,37,43,38,41,30,32,29.5
1895,29,31,27,31,25,27,30,33,32,30,33,30,15,11,21,25,28,34,32,37,28,29,22,31,34,41,48,35,29,26,32,29.7
1896,12,3,12,8,18,18,22,30,33,31,33,35,23,26,27,29,30,34,43,40,33,34,43,43,33,34,34,26,32,23,22,27.9
1897,32,28,25,31,29,22,22,18,23,23,20,4,4,21,22,32,25,26,25,22,18,19,28,36,40,29,29,25,28,23,27,24.4
1898,33,36,39,32,30,35,40,25,28,27,29,30,26,29,27,25,21,24,25,22,13,9,24,26,27,13,27,20,29.,32,22,26.4
1899,36,29,30,30,30,34,38,34,30,26,30,28,26,15,24,28,26,35,33,28,25,19,28,30,33,22,38,35,29,35,30,29.6
1900,31,29,37,34,34,32,36,29,39,40,42,36,32,35,33,34,35,35,34,41,39,41,33,33,32,32,31,30,36,40,41,35
1901,41,36,32,31,28,41,33,30,31,32,29,31,34,33,36,39,35,31,46,34,33,33,32,28,23,32,31,27,32,22,32,33
1902,33,31,31,33,25,36,33,35,33,32,36,32,29,36,20,26,33,33,28,32,31,30,32,28,21,33,38,28,25,26,29,30.3
1904,28,12,13,,33,36,37,36,28,29,,28,32,32,29,26,26,26,32,33,29,27,27,24,19,18,22,33,31,31,29,28.9
1903,24,28,25,21,22,23,,25,27,33,33,24,26,28,21,29,33,27,24,24,28,30,30,35,39,39,39,44,32,41,38,29.7
1905,,33,46,34,37,37,29,35,35,35,31,30,33,33,46,40,33,36,34,36,34,30,32,33,,34,31,31,30,28,28,33.5
1906,26,26,31,32,31,36,39,39,31,28,19,14,5,10,10,0,14,20,22,28,34,38,34,42,36,42,39,33,37,53,45,28.2
1907,33,30,32,25,31,41,30,35,33,33,32,25,27,34,32,26,30,34,35,37,32,37,32,30,30,30,32,32,30,38,41,32.2
1908,,28,22,27,27,25,22,28,31,37,38,39,37,42,44,43,32,26,26,33,42,36,40,41,30,31,27,28,29,32,31,32.5
1909,,,,,,29,,31,29,29,24,30,32,34,32,35,32,27,32,30,30,32,35,32,34,31,39,33,38,34,41,32.2
1910,,,38,37,,26,,33,27,38,38,37,38,37,38,38,42,,44,45,42,43,32,31,28,28,36,34,29,30,48,36.0
1911,11,20,25,32,31,34,33,32,34,32,31,28,38,34,35,34,23,35,36,39,35,40,45,35,29,28,28,30,39,38,42,32.5
1912,15,19,10,15,25,32,29,24,20,18,26,29,26,22,32,29,21,30,20,22,22,28,32,36,35,33,35,38,33,29,32,24
