1913,,,,,,,,.08,.55,.18,,.09,,,.05,,.15,.23,,,,,,,,.07,.13,.07,,,,.051
1914,,,.12,,,,,.35,,.04,,,,.03,.02,,,,,,,.17,,.02,,.26,,,,,,
1915,,,,,,,,.29,.22,.10,.07,.08,.02,,,.19,.83,.40,,,.08,,.08,.12,06.,.03,.20,,,,,2.77
1916,,,,,.11,.15,.64,.30,,,,,,,,,.21,.69,,.04,,,,,.02,,,,,,,1.56
1917,,,,,,,,,,,.27,.10,,.08,,,,.35,,.06,,.14,.66,.31,,.12,.03,.13,,,,2.25
1918,,,,,,,.27,.05,,,,,,.70,.19,,,.60,.7,.04,,,,,,,,,,,,.75
1919,,,,.17,,,,,,,.15,,,,.15,.28,,,,,,,,,.14,,,.16,,,,1.03
1920,.50,,,,,,,,.27,,,,.04,,,.1,,,,,.02,,,.02,,,,,,,,.95
1921,,.09,,,,,,,,.08,.02,,,,,.85,,,.23,.09,.09,.41,,,,,,,,,,1.86
1922,,,,.03,,,,,,,,,,,,,,.09,,,,,,,,,.10,,,,,.22
1923,.08,,,,,,,.22,,.03,,.14,,.11,,1.15,,,.16,,,,.06,,,,,,.07,,,1.02
1924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.00
1925,,,,,,,.20,.64,,.05,,,,,,,,,,.53,.02,,,,,,,.24,.11,,,1.79
1926,,,,.35,.07,.19,.03,,,,,,,,,,.08,,,,.01,,.13,,,,,,,,,.86
1927,.10,.26,,,,,,,,,,,,,,,.10,,.17,,.17,,.01,.02,.09,,.19,.03,,,,.96
1928,.26,.09,,,,,,,,,,,,,,,,,,,,,,,,,.36,.03,,,,.74
1929,,.04,,,.36,,,,.10,,,,.14,,,,,,,,,,,,,,,,,,,.64
1930,,,1.32,,,,,,,,,,,,,,,,.02,.33,.21,,,,.05,,,,.13,.34,.21,2.61
1931,.05,.05,,,,,,,,,,,,,,.21,.13,,,,,,,,,,,,,,,.44
1932,.09,.03,.28,.26,,,,,,,,,,,,,,,.09,.47,.71,,,,,,,,.03,,,1.96
