1913,35,35,38,40.0,35,44,45,50.0,45.0,43.0,42,38,28.0,28,33,40.0,42,40,30,28.0,32,44,37,29,24,32,42,43.0,45,42,48,38.0,37.96774193548387
1914,45,44,46,48.0,19,55,60,57.0,50.0,55.0,60,62,56.0,52,48,55.0,58,59,59,55.0,56,55,43,46,41,45,48,54.0,56,51,52,52.3,51.29032258064516
1915,42,42,51,38.0,47,47,46,51.0,55.0,50.0,51,52,49.0,53,50,55.0,60,49,55,63.0,68,67,59,44,46,55,63,60.0,45,42,55,52.0,51.935483870967744
1916,32,34,39,38.0,30,34,47,41.0,56.0,61.0,79,51,40.0,45,52,5.4,50,58,58,58.0,44,42,41,40,43,86,50,42.0,49,55,57,47.2,47.012903225806454
1917,25,25,29,33.0,33,35,33,35.0,33.0,37.0,35,37,36.0,3,39,39.0,40,35,36,37.0,33,37,44,45,34,34,50,43.0,45,35,36,36.3,35.193548387096776
1918,40,43,42,32.0,32,31,41,34.0,38.0,40.0,45,48,3.8,46,52,55.0,50,47,48,48.0,65,34,54,65,50,47,47,56.0,64,59,52,47.1,45.44516129032258
1919,42,41,42,37.0,37,37,35,35.0,38.0,42.0,43,49,7.0,46,38,41.0,45,41,48,52.0,52,38,53,46,48,57,62,55.0,49,56,56,46.7,44.12903225806452
1920,50,35,40,38.0,38,35,48,48.0,42.0,41.0,15,46,50.0,35,37,42.0,39,45,54,88.0,51,46,49,41,37,32,44,43.0,48,46,32,43.0,43.064516129032256
1921,50,54,60,46.0,50,47,47,52.0,52.0,38.0,32,34,32.0,36,38,3.0,48,44,34,42.0,52,23,54,46,44,45,51,58.0,50,57,59,46.2,44.45161290322581
1922,33,35,37,35.0,33,34,35,62.0,,,36,39,34.0,39,43,41.0,39,39,41,44.0,41,44,37,34,40,44,46,44.0,43,51,45,39.51,40.275862068965516
1923,44,30,31,31.0,36,43,44,34.0,41.0,41.0,39,34,36.0,3,41,47.0,48,51,56,2.0,38,43,49,44,49,60,65,2.0,70,71,17,45.9,40.0
1924,51,44,46,43.0,48,44,42,49.0,37.0,40.0,49,48,49.0,45,52,45.0,53,54,42,42.0,44,46,50,46,50,52,42,50.0,37,41,50,46.16,46.16129032258065
1925,64,46,44,55.0,49,49,46,4.3,43.0,45.0,38,41,42.0,50,47,37.0,45,47,52,55.0,58,52,51,55,45,51,58,40.0,52,50,60,48.4,47.461290322580645
1926,57,60,57,46.0,44,49,51,47.0,46.0,53.0,54,49,58.0,62,66,50.0,41,57,56,50.0,55,62,53,50,51,48,54,51.0,47,56,50,52.4,52.58064516129032
1927,48,41,45,45.0,42,42,44,35.0,49.0,47.0,45,47,43.0,48,47,40.0,40,39,44,51.0,49,47,51,43,44,49,48,51.0,53,63,46,46.0,46.0
1928,43,48,50,45.0,49,54,54,54.0,44.0,47.0,43,42,44.0,41,43,47.0,56,61,68,66.0,69,53,53,44,25,38,75,45.0,47,47,42,49.1,49.58064516129032
1929,42,43,48,49.0,48,43,46,53.0,56.0,45.0,42,42,47.0,52,55,46.0,50,53,54,49.0,44,40,47,43,40,52,62,53.0,40,39,40,47.2,47.193548387096776
1930,34,40,42,54.0,46,41,42,4.0,45.0,53.0,62,56,40.0,43,42,51.0,53,58,53,46.0,48,45,45,48,29,60,88,66.0,17,54,57,49.9,47.16129032258065
1931,51,54,54,33.0,35,38,42,45.0,45.0,40.0,42,47,44.0,56,50,49.0,49,47,47,54.0,49,47,47,43,36,32,29,9.0,42,42,44,44.5,43.29032258064516
1932,38,33,31,41.0,41,40,48,34.0,39.0,40.0,46,45,45.0,43,44,49.0,52,54,50,46.0,46,46,47,49,40,40,44,45.0,49,51,62,44.48,44.45161290322581
