1933.0,,,,,14.0,,0.08,0.76,,,,,,0.04,,,,,,,,,,,,,,0.02,,,,"31.35
4.485",2.9799999999999995
1934.0,,,,22.0,,,,,,0.04,,4.0,17.0,,,0.07,35.0,,,,6.0,59.0,53.0,2.0,,5.0,,,,0.04,,2.77,16.929166666666664
1935.0,,,,87.0,12.0,15.0,,,,,,,,15.0,,,,0.03,,,26.0,15.0,8.0,,,,,,,,,"15.3
2.57",22.25375
1936.0,0.93,,40.0,52.0,,,,,,,26.0,66.0,2.0,0.02,,3.0,,,,,,,,,,8.0,,,,,,"944
4.29",21.994444444444447
1937.0,,,4.0,,0.08,,,,,,,,54.0,,,,,,16.0,,,2.0,,25.0,,,,,4.0,,,"4175
3.53",15.01142857142857
1938.0,,,,,,,,0.2,,,,,,9.0,,,,1.5,,,,,,,,,,,2.0,,,1.37,3.175
1939.0,,,15.0,,,,,10.0,,,,,,,,,,,10.0,,,,,,0.03,,,15.0,22.0,,,"6.5
1.19",12.005
1940.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,25.0,14.0,,,,,"11.0
2,12",20.333333333333332
1941.0,,,,,,,,,,,,,2.0,6.0,,,1.25,27.0,13.0,,,,,12.0,,24.0,,,,,,"8.75
1.86",12.178571428571429
1942.0,,,,,,,,,,,,,,,,,,,,,,,,0.24,,,0.59,0.14,,,,"7.3
1.47",0.3233333333333333
1943.0,10.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"26.3
3.36",10.42
1944.0,,,,,,,,,,,,,,,,,,,,,,,27.0,,,,,,,,,5,27.0
945.0,,,,,0.05,,0.37,,,6.09,,,0.33,0.14,6.13,,0.19,,,,,,,,,,,,,,0.01,"2.8
1.89",1.66375
1946.0,12.0,0.04,44.0,32.0,45.0,,,,,,,,,,,,,,,,,58.0,,6.0,15.0,,,,,,,"17.40
3.49",26.505
1947.0,,,,,,,,,,,,15.0,27.0,,,,,,,5.0,,4.0,27.0,12.0,,28.0,6.0,,,12.0,,245,15.11111111111111
1948.0,,43.0,4.0,,,,1.18,,0.06,,,,,,,,,,,,,,0.04,,,,,,,,,"8.1
2.63",9.656
949.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,"13.7
85",3.0
950.0,,,,0.8,,,,,,,,,,,9.8,,,,,,,,,,,,,,,,,"49.5
4.10",5.300000000000001
13.0,,,,3.2,,,,,,,,,,,,,4.2,,2.8,,,,,,,,,,,,,13.8,3.4
,,,,,,,,,,,,,,,,,,,,,,,3.3,,,,2.0,,,0.04,25.0,"14.6
1.12",7.585
