1913,26,29,26,22,19,20,24,20,22,22,22,34,36,38,40,52,33,30,36,31,18,,×,28,28,28,24,24,,,,28.2
1914,32,31,33,34,10,21,33,34,34,36,34,31,34,31,39,35,33,३१,44,45,48,45,47,41,42,47,49,50,,,,37.5
1915,38,39,36,35,37,40,45,48,48,45,42,40,37,37,41,43,41,45,45,52,43,,,,,40,47,44,,,,42.0
1916,15,13,14,18,21,21,47,39,40,47,36,36,35,46,45,47,50,46,48,44,42,35,+39,39,45,34,40,34,33,,,36.2
1917,24,26,44,40,44,43,41,43,35,36,33,31,31,32,34,36,34,27,34,32,31,35,30,29,25,24,25,23,,,,32.9
1918,26,30,38,45,47,50,40,40,49,49,38,30,38,30,30,39,34,25,29,25,32,39,42,29,35,34,29,36,,,,35.7
1919,34,33,31,35,32,32,32,43,45,41,38,36,37,38,45,40,35,38,35,33,35,32,30,28,35,35,34,40,,,,35.8
1920,32,31,31,32,38,45,35,38,39,28,38,41,39,45,47,40,43,19,37,38,31,39,36,24,42,44,42,45,49,,,39.2
1921,41,41,35,34,30,32,30,32,35,50,47,49,51,34,29,24,27,31,34,34,37,38,42,52,53,48,57,50,,,,39.3
1922,15,25,29,30,25,37,37,39,34,34,30,29,30,25,31,37,38,36,36,28,31,21,20,29,26,35,32,28,,,,30.3
1923,21,20,26,32,35,37,37,32,24,24,24,25,7,8,13,23,37,38,32,34,40,41,43,32,31,37,45,51,,,,30.5
1924,44,41,36,40,48,46,44,40,36,41,50,56,52,55,45,45,45,42,49,50,41,45,40,42,48,48,46,41,46,,,44.9
1993,46,48,48,43,43,41,41,42,35,39,43,44,35,41,40,46,46,49,49,46,45,50,49,42,44,46,45,49,,,,44.1
1926,37,38,43,46,44,44,49,49,49,45,39,39,37,40,37,36,42,46,51,43,45,43,36,46,46,55,57,52,,,,44.1
1927,44,45,42,35,36,९,33,34,29,29,35,37,32,44,43,42,39,42,41,50,43,39,39,45,41,43,42,42,,,,39.5
1928,42,43,44,45,43,42,37,40,44,45,40,34,31,29,32,36,43,44,46,45,36,32,31,36,29,46,42,35,40,,,38.8
1929,32,21,27,19,18,15,7,13,20,19,22,23,23,23,35,31,30,22,35,35,36,37,36,38,36,35,38,34,,,,27.25
1930,46,44,39,47,47,42,48,44,39,44,43,35,34,37,51,51,56,54,57,49,46,45,39,41,40,34,37,33,,,,43.6
1931,30,28,33,28,34,35,36,38,37,32,38,38,42,47,37,37,38,49,38,39.,37,42,38,42,41,38,41,43,,,,37.82
1932,12,10,22,30,34,32,36,37,35,32,37,36,20,22,22,24,26,28,३०,41,46,41,41,40,47,59,59,39,41,,,33.4
