1933,31,28,2.5,27,38,34,34,38,35,32,30,29,29,31,21,15,12,12,12,21,21,26,29,25,23,15,21,27,20,24,21,25.4
1934,37,37,42,35,36,29,30,30,31,35,32,29,30,31,29,30,39,33,34,35,34,39,40,28,28,34,34,33,34,37,38,33.19
1935,28,29,31,32,33,34,32,32,26,23,24,25,22,18,13,15,22,16,-3,-15,-9,23,33,34,38,36,35,35,36,37,36,24.93
1936,32,34,32,32,32,26,27,29,30,32,34,33,36,31,32,31,30,26,28,30,29,30,22,24,24,19,21,16,5,10,8,26.9
1937,17,1,10,9,16,-6,-9,-12,-10,10,3,-5,8,9,11,5,6,4,3,-21,-17,8,-2,-2,4,25,20,19,8,3,-8,2.8
1938,29,76,25,2,27,1,26,26,25,31,28,30,33,37,36,31,37,32,28,27,3,31,28,25,28,28,31,31,6,6,20,19.42
1939,39,39,37,31,31,31,31,32,32,32,34,30,32,32,33,29,31,31,35,32,25,26,28,30,82,30,33,29,30,27,25,31.13
1940,32,37,33,36,30,30,27,28,29,26,16,19,18,28,24,30,34,14,16,17,15,21,22,14,15,12,24,37,36,34,26,25.3
1941,19,18,24,20,20,23,25,29,30,33,26,18,23,34,28,28,26,32,33,30,31,31,31,32,36,36,31,32,30,28,35,27.94
1942,-9,5,9,-7,-4,0,4,4,12,20,17,17,21,15,6,13,19,23,22,24,23,23,28,34,37,32,36,35,31,29,30,17.71
1943,37,28,22,20,26,24,20,19,18,17,18,21,21,36,21,3,-3,-4,-3,19,19,1,7,0,9,2,31,26,21,3,9,16.2
1944,32,32,25,20,26,20,20,23,20,14,13,30,30,30,32,33,34,34,36,20,31,34,34,31,28,22,18,8,20,20,25,26.3
1945,21,23,29,30,35,36,36,34,34,38,37,38,43,3,32,32,30,32,32,24,26,22,20,21,22,25,23,21,22,22,25,29.6
1946,36,36,33,34,36,21,28,29,22,22,16,16,24,26,26,23,29,28,30,28,29,32,27,28,27,9,10,23,25,14,18,25.3
1947,20,2,10,9,8,13,14,20,27,29,23,24,17,2,-2,8,21,22,25,25,30,34,36,40,36,30,24,12,19,22,13,19.9
1948,26,40,32,32,25,31,38,34,29,28,30,18,19,21,19,17,81,21,19,19,23,26,36,32,27,16,16,16,20,25,22,25
1949,28,10,-5,-5,0,10,24,12,-6,-7,-11,-8,-4,-3,4,4,8,9,10,-7,2,13,9,-14,-8,-3,8,-2,-1,8,5,21.5
1950,21,10,-5,-4,-4,9,26,30,18,25,24,21,15,-6,-10,-1,-11,-4,-3,5,34,33,32,16,-15,-13,2,-1,-14,-10,-20,6.1
1951,31,32,30,78,18,22,20,2.3,12,22,28,29,30,33,33,28,28,26,26,20,23,31,25,29,36,37,20,-5,0,2,1,23.9
1952,-8,2,8,23.9,12,22,23,26,24,26,22,24,12,20,18,20,17,18,24,27,22,18,20,23,26,28,33,32,30,33,34,20
