1893,25.0,21.0,26.0,36.0,29.0,26,36.0,31,30,28,30.0,30,31,28,28,36,31,34.0,31,29,35,36,35,31,35.0,36,35,46,46.0,39,36,32.7,32.45161290322581,32.459375,32.45913978494624,32.459146703036055,32.459146505376346
1894,34.0,31.0,19.0,18.0,22.0,23,23.0,28,29,28,32.0,32,30,27,32,32,26,29.0,28,29,22,25,30,31,33.0,37,43,38,41.0,30,32,29.5,29.483870967741936,29.484375,29.48435972629521,29.48436017552182,29.484360162686777
1895,29.0,31.0,27.0,31.0,25.0,27,30.0,33,32,30,33.0,30,15,11,21,25,28,34.0,32,37,28,29,22,31,34.0,41,48,35,29.0,26,32,29.7,29.548387096774192,29.553125,29.552981427174977,29.552985649905125,29.552985529255693
1896,12.0,3.0,12.0,8.0,18.0,18,22.0,30,33,31,33.0,35,23,26,27,29,30,34.0,43,40,33,34,43,43,33.0,34,34,26,32.0,23,22,27.9,27.870967741935484,27.871875,27.871847507331378,27.87184831593928,27.871848292836198
1897,32.0,28.0,25.0,31.0,29.0,22,22.0,18,23,23,20.0,4,4,21,22,32,25,26.0,25,22,18,19,28,36,40.0,29,29,25,28.0,23,27,24.4,24.387096774193548,24.3875,24.387487781036167,24.387488140417457,24.38748813014942
1898,33.0,36.0,39.0,32.0,30.0,35,40.0,25,28,27,29.0,30,26,29,27,25,21,24.0,25,22,13,9,24,26,27.0,13,27,20,29.0,32,22,26.4,26.61290322580645,26.60625,26.606451612903225,26.60644568311196,26.606445852534563
1899,36.0,29.0,30.0,30.0,30.0,34,38.0,34,30,26,30.0,28,26,15,24,28,26,35.0,33,28,25,19,28,30,33.0,22,38,35,29.0,35,30,29.6,29.483870967741936,29.4875,29.48739002932552,29.48739326375712,29.48739317134478
1900,31.0,29.0,37.0,34.0,34.0,32,36.0,29,39,40,42.0,36,32,35,33,34,35,35.0,34,41,39,41,33,33,32.0,32,31,30,36.0,40,41,35.0,35.03225806451613,35.03125,35.03128054740958,35.03127964895636,35.03127967462645
1901,41.0,36.0,32.0,31.0,28.0,41,33.0,30,31,32,29.0,31,34,33,36,39,35,31.0,46,34,33,33,32,28,23.0,32,31,27,32.0,22,32,33.0,32.516129032258064,32.53125,32.530791788856305,32.53080526565465,32.53080488060326
1902,33.0,31.0,31.0,33.0,25.0,36,33.0,35,33,32,36.0,32,29,36,20,26,33,33.0,28,32,31,30,32,28,21.0,33,38,28,25.0,26,29,30.3,30.580645161290324,30.571875,30.57214076246334,30.572132945920306,30.5721331692501
1904,28.0,12.0,13.0,,33.0,36,37.0,36,28,29,,28,32,32,29,26,26,26.0,32,33,29,27,27,24,19.0,18,22,33,31.0,31,29,28.9,27.79310344827586,27.83,27.82880978865406,27.82884698275862,27.828845855664543
1903,24.0,28.0,25.0,21.0,22.0,23,,25,27,33,33.0,24,26,28,21,29,33,27.0,24,24,28,30,30,35,39.0,39,39,44,32.0,41,38,29.7,29.73333333333333,29.73225806451613,29.73229166666667,29.73229064841968,29.732290678368123
1905,,33.0,46.0,34.0,37.0,37,29.0,35,35,35,31.0,30,33,33,46,40,33,36.0,34,36,34,30,32,33,,34,31,31,30.0,28,28,33.5,33.93103448275862,33.916666666666664,33.91713014460512,33.91711566091954,33.917116099819104
1906,26.0,26.0,31.0,32.0,31.0,36,39.0,39,31,28,19.0,14,5,10,10,0,14,20.0,22,28,34,38,34,42,36.0,42,39,33,37.0,53,45,28.2,28.83870967741936,28.81875,28.81935483870968,28.819337049335868,28.819337557603692
1907,33.0,30.0,32.0,25.0,31.0,41,30.0,35,33,33,32.0,25,27,34,32,26,30,34.0,35,37,32,37,32,30,30.0,30,32,32,30.0,38,41,32.2,32.225806451612904,32.225,32.225024437927665,32.22502371916509,32.22502373970116
1908,,28.0,22.0,27.0,27.0,25,22.0,28,31,37,38.0,39,37,42,44,43,32,26.0,26,33,42,36,40,41,30.0,31,27,28,29.0,32,31,32.5,32.46666666666667,32.46774193548387,32.467708333333334,32.46770935158032,32.46770932163188
1909,,,,,,29,,31,29,29,24.0,30,32,34,32,35,32,27.0,32,30,30,32,35,32,34.0,31,39,33,38.0,34,41,32.2,32.2,32.2,32.2,32.2,32.2
1910,,,38.0,37.0,,26,,33,27,38,38.0,37,38,37,38,38,42,,44,45,42,43,32,31,28.0,28,36,34,29.0,30,48,36.0,36.03846153846154,36.03703703703704,36.03708791208791,36.03708615777582,36.03708621625288
1911,11.0,20.0,25.0,32.0,31.0,34,33.0,32,34,32,31.0,28,38,34,35,34,23,35.0,36,39,35,40,45,35,29.0,28,28,30,39.0,38,42,32.5,32.45161290322581,32.453125,32.45307917888563,32.453080526565465,32.45308048806033
1912,15.0,19.0,10.0,15.0,25.0,32,29.0,24,20,18,26.0,29,26,22,32,29,21,30.0,20,22,22,28,32,36,35.0,33,35,38,33.0,29,32,24.0,26.35483870967742,26.28125,26.28347996089932,26.283414373814043,26.283416247730763
