1893,-1,-3,12,11,19,15,24,18,27,27,35,32,27,21,32,37,29,28,30,30,30,33,30,24,29,20,9,18,,,,22.6
1894,8,16,11,20,27,27,32,29,24,8,15,21,26,29,33,21,18,10,21,10,-10,-7,3,20,29,32,33,35,,,,19.1
1895,24,19,30,30,32,29,34,28,24,15,12,15,18,14,21,19,30,35,35,34,36,37,40,34,31,33,33,29,,,,27.3
1896,34,30,28,22,30,26,27,29,26,29,17,33,31,34,33,34,31,34,32,33,34,33,32,39,40,40,34,32,27,,,21.2
1897,33,28,30,32,32,29,30,30,28,28,28,25,19,20,25,29,20,18,23,24,24,22,25,29,24,26,33,36,,,,26.8
1898,26,28,29,25,33,36,35,22,29,32,32,39,36,46,42,26,26,27,23,34,28,28,28,35,33,33,36,39,,,,31.8
1899,4,-3,-12,-18,-12,-10,6,14,28,27,16,27,30,34,36,33,39,34,34,32,31,22,24,20,26,28,30,28,,,,19.6
1900,24,23,31,25,3,27,20,21,20,31,,24,23,12,-1,1,19,21,,31,45,34,31,33,33,31,29,37,,,,25.1
1901,17,,16,18,21,23,23,12,12,11,24,28,31,32,36,32,29,24,27,28,25,24,32,32,33,36,43,42,,,,26.3
1902,-6,8,22.5,22,22.8,23.2,29,28,34,29,32.5,18,30.6,31,34,39,41,34,33,36.5,31.3,29.3,27,38.8,34,33.2,33,33,,,,28.9
1903,15,19,9,9,17,6,20,28,29,29,15,10,11,11,16,21,24,24,23,32,31,33,33,35,33,27,33,24,,,,22
1904,31,23,27,34,24,29,28,25,17,17,28,31,29,22,29,26,27,25,31,25,,37,32,32,26,36,32,29,27,,,28.0
1905,14,19,18,26,25,26,23,25,22,10,-9,-5,7,12,23,14,21,31,35,36,40,35,39,33,36,31,37,33,,,,23.5
1906,37,25,28,27,21,21,20,20,22,25,24,26,26,30,31,33,37,41,36,33,34,34,32,32,33,31,32,22,,,,29
1907,25,13,3,12,33,36,,38,32,34,23,23,26,25,26,24,26,,37,40,37,40,36,35,33,28,31,29,,,,28.8
1908,-4,9,11,21,32,36,28,26,,31,28,23,11,29,32,34,,28,27,27,27,28,32,32,34,34,27,29,,,,28
1909,35,39,3,30,24,24,24,12,25,26,13,,,,,,,,,,,,,,,,,,,,,
1910,12,2,,16,21,21,27,16,24,2,19,26,26,23,3.,4,,,15,-1,-4,-15,7,50,46,43,46,46,,,,20.3
1911,32,31,15,20,27,31,24,26,24,28,30,19,26,25,24,15,19,27,23,12,19,22,20,20,,21,12,12,,,,21
1912,29,22,24,20,32,35,30,34,32,31,39,30,34,31,32,24,27,20,29,28,28,30,29,14,12,27,12,10,18,,,26.8
