1913,16,16,20,18,10,1,-6,-6,-4,-2,6,10,18,25,34,34,32,26,16,20,14,12,,,8,12,7,19,,,,13.7
1914,30,16,8,19,-6,-9,7,20,17,26,31,29,29,25,25,21,23,26,32,34,39,31,34,36,31,30,31,33,,,,28.3
1915,38,38,31,28,26,36,36,38,40,33,27,30,33,23,30,33,38,35,33,35,35,,,,,32,30,33,,,,33.0
1916,6,5,5,7,-1,15,26,35,37,36,32,24,29,35,37,38,32,26,25,26,27,28,30,28,2.7,30,28,28,27,,,26.0
1917,12,2,26,33,35,28,32,28,25,25,30,30,29,28,28,28,27,34,25,26,24,17,17,22,12,17,18,15,,,,24.5
1918,6.5,16.,20,38,35,36,37,3.,36,38,32,21,22,21,2,21,2,23,15,10,11,22,23,23,28,28,11,20,,,,24.1
1919,26,27,29,27,2,21,25,25,36,35,32,29,29,28,35,3,32,27,27,28,24,26,10,-2,25,31,29,29,,,,26.8
1920,27,28,29,29,27,32,30,27,25,25,25,26,26,28,28,26,26,2,29,26,26,23,25,26,25,29,29,24,24,,,26.9
1921,,20,31,28,17,18,19,25,21,35,39,37,38,28,22,4,10,13,24,24,10,22,2,35,32,32,32,35,,,,34
1922,3,9,21,18,19,24,34,30,22,23,22,21,15,13,23,27,31,29,23,19,23,12,32,2,21,16,14,39,,,,18.9
1923,5,2,15,18,21,22,25,20,12,20,20,5,-2,0,2,3,10,17,29,26,26,28,28,2,29,26,30,33,,,,17.8
1934,35,32,31,3,35,34,39,30,27,26,38,46.,41,30,32,35,36,33,31,30,34,31,32,32,31,34,34,32,30,,,33.24
1925,3,41,41,35,34,34,33,33,25,30,39,33,32,34,36,34,30,33,33,36,40,27,48,22,31.3,35,35,31,,,,33.9
1926,33,28,35,39,36,38,38,37,38,35,31,30,29,27,32,33,33,33,37,32,3,34,29,32,34,34,38,33,,,,33.6
1927,33,35,32,27,26,29,27,28,26,26,25,26,25,30,32,36,32,35,32,35,35,32,31,29,33,32,29,26,,,,30.4
1918,28,33,36,35,34,32,30,28,27,31,29,25,24,19,15,27,29,28,29,30,31,24,17,17,2,22,30,28,26,,,27.1
1929,9,15,19,16,10,-9,-13,16,-1,-1,14,-10,10,0,12,25,20,1,15,30,23,25,29,29,2,24,24,25,,,,12.9
1930,32,13,28,35,41,31,34,29,27,36,29,30,28,28,34,44,42,50,43,40,30,33,31,30,30,29,24,26,,,,33.3
1931,24,26,25,25,26,26,23,26,27,29,25,26,26,29,29,28,32,36,32,27,27,26,31,27,27,26,31,28,,,,27.5
1932,5,3,2,19,36,30,30,30,24,28,28,18,11,3,7,5,9,12,17,23,24,32,35,36,36,3,3,35,93,,,22.11
