1913,,,,.37,.04,,,,,,,,,,.34,,,,.01,,.03,,,,,.26,.45,,,,,1.50
1914,,,,.58,.02,,,,,,.16,.13,,.23,,,,.05,,,,.12,,,,,,,,,,1.29
1915,.03,.13,,,,.04,,,,,.18,.25,.05,.20,,,,,,,,.10,,,,,,.34,.27,,,1.59
1916,,,,.04,,,,,,.21,.23,,,,,,.18,.21,,.03,.17,,,,,,.04,,,,,1.02
1917,.15,,,.18,,.09,.90,,,.51,.14,,.15,.09,.19,,.03,,.10,.30,,.54,,,.25,.08,,,.05,.46,,4.21
1918,,,,,,,,,.07,,,.22,,.10,,.07,,,,,,,,,,,,,,,,.46
1919,,,,.19,.08,.08,,,,.49,,,.48,,,,,.38,.05,,,,,,.17,,,,,,,1.84
1920,1.55,3.55,,.67,,.04,.21,.25,.23,,,.41,,.23,,,,,.15,,,,,,,,,.07,,,,2.26
1921,,,,,,,,,,.05,,.23,.10,.31,,,.30,.23,.11,.33,.16,,,.06,,,.46,,,,,2.39
1922,.05,,.20,,,,.12,,,.6,,,,1.4,.3,4.7,1.7,,,,.04,,,,,,,.0,,,,.42
1923,.39,.11,,,.08,,.03,,,,,.13,,,,,.08,,.03,.37,,,,,,,,,,,,1.22
1924,,,,,,,,,,.24,,,,,,,,,,,,,,,,,,,,,,.24
1925,,,,.25,,,,,.15,,.5,,,.02,.25,,.32,,,,,,,,,,,,,,,1.04
1976,,.06,.10,.02,,,,,,,,,,,,.05,,.18,,,,,,,,,,,.20,,,.43
1927,,.27,,,,.19,,.2,,,,,,,.06,,,,.03,,,.04,,,,,,,,.52,,1.31
1928,.12,.06,,.15,,,,,,,.58,,,,,.07,,,,,,,,,,,,.21,,.20,,1.50
1929,,,,,.70,,.15,,.7,,.12,,,.39,,.02,,,,,,,,,,,,.18,,,,.34
1930,,,,.15,,,,.97,,,,,,.29,.10,,,,.05,,,.13,,.12,,,.12,.15,,,,1.87
1931,.83,,,,.36,.22,.04,,,,,,.36,,,,,,,.03,.10,,,,,,,.03,,.01,,1.98
1932,,.14,,.11,,,,,,,,,,.07,,,.25,,,.02,.17,,,,,,,.09,,,,.85
