1893,40,38,38,34,42,35,32,35,38,33,34,34,35,37,36,38,32,35,34,33,42,48,40,40,41,39,40,40,43,40,,37.5
1894,38,33,32,30,36,40,30,31,40,45,34,30,38,37,29,29,26,38,39,45,46,36,43,43,45,40,35,34,40,35,,36.6
1895,37,32,33,27,25,25,35,37,45,32,31,38,41,28,32,36,32,33,39,33,30,44,40,42,47,36,48,45,41,36,,36
1896,26,37,34,37,40,42,36,32,33,35,32,36,44,30,29,22,24,27,27,35,32,38,37,40,40,33,36,39,34,37,,34.1
1897,33,32,35,36,32,34,31,33,37,42,33,33,33,41,42,45,46,47,43,40,34,33,31,37,45,55,30,34,35,43,,37.5
1898,31,30,30,32,37,35,29,41,34,32,35,37,46,43,45,36,38,31,30,43,36,40,45,40,50,50,36,39,42,38,,37.7
1899,32,36,37,34,30,37,38,40,37,34,40,34,27,34,38,34,30,34,33,46,38,30,32,42,40,32,30,30,35,30,,34.6
1900,45,44,38,39,37,37,35,26,27,35,42,45,35,37,37,35,38,46,45,45,34,33,30,31,34,34,33,32,44,42,,37.2
1901,32,29,26,28,33,29,28,32,34,37,38,38,45,43,34,28,32,34,35,42,34,36,40,32,34,31,32,42,45,54,,33.23
1902,42,38,34,33,34,39,31,30,31,32,36,31,24,26,30,34,41,45,38,33,30,37,33,36,35,35,35,35,33,33,,34.3
1903,30,32,32,27,24,31,40,36,30,28,26,27,33,37,31,30,50,36,,37,42,40,32,34,46,39,34,43,32,41,,34.5
1904,34,32,38,32,43,30,37,34,40,42,41,41,47,47,42,34,41,44,,42,38,34,30,,+42,50,48,40,39,28,,38.9
1905,35,34,,28,40,38,43,37,37,27,30,37,40,34,39,41,37,45,42,42,41,42,44,50,48,33,38,31,36,,,38.3
1906,32,32,31,33,54,57,40,34,34,30,34,28,38,46,45,45,36,44,45,44,55,49,46,40,37,31,43,44,43,50,,40.6
1907,38,39,33,35,32,32,42,46,33,33,41,,45,43,34,44,34,32,26,31,43,45,45,34,43,41,46,,25,32,,37.4
1908,25,30,35,28,39,30,26,30,40,37,49,49,36,38,41,41,42,47,46,42,40,40,38,36,32,50,34,37,35,42,,37.8
1909,33,35,29,25,27,33,27,33,40,32,29,28,34,33,35,31,32,26,25,35,28,35.,37,37,43,37,38,34,36,29,,32.5
1910,29,32,29,36,40,36,36,38,44,44,46,46,47,30,31,38,41,52,51,46,38,48,52,52,56,47,35,44,38,45,,41.2
1911,43,32,35,32,33,28,30,36,41,39,29,25,21,25,34,46,30,34,32,30,45,43,47,47,42.,28,42,38,35,30,,35.2
1912,36,36,39,41,32,30,41,35,39,39,33,38,32,31,33,35,37,33,31,35,34,38,38,41,36,33,40,41,36,41,,36.1
