1933,43,42,54,55,40,48,46,45,49,41,46,52,61,60,62,57,55,42,45,45,46,50,47,54,52,50,47,55,49,48,,49.58
1934,40,40,45,49,44,55,53,53,51,56,59,65,57,55,55,49,49,56,47,45,53,50,46,51,58,52,45,54,50,51,,51.2
1935,47,44,42,49,53,51,50,54,50,56,50,55,50,49,44,44,49,46,56,44,47,55,43,48,46,54,49,58,48,45,,49.20
1936,46,48,44,46,46,48,56,47,47,57,59,58,56,56,55,51,50,46,45,55,53,59,64,59,62,57,60,63,45,49,,52.9
1937,42,54,56,42,45,49,49,54,51,48,41,48,48,54,52,57,43,43,51,51,54,53,44,44,43,52,54,54,62,60,,50.2
1938,48,53,44,52,54,52,51,46,38,38,50,52,58,52,49,50,43,42,49,47,57,58,58,60,61,57,52,59,58,58,,51.13
1939,38,43,55,44,38,43,46,43,41,40,44,52,48,47,52,42,47,46,49,51,42,53,50,48,45,42,50,59,71,56,,47.5
1940,50,49,47,47,44,44,44,45,48,43,54,59,58,46,50,52,51,54,63,55,45,53,49,54,63,57,50,49,54,66,,51.4
1941,45,50,53,47,48,53,44,44,46,46,53,57,60,47,47,50,48,51,47,44,43,63,52,57,50,47,55,48,48,51,,49.8
1942,46,46,50,43,46,54,47,45,49,46,43,41,45,52,51,43,47,47,42,44,39,43,51,52,48,45,46,52,56,58,,47.27
1943,47,39,40,43,41,46,50,53,56,48,41,47,45,47,47,47,56,51,46,43,41,46,42,41,49,46,47,50,53,57,,46.6
1944,48,41,45,44,44,51,52,42,54,46,51,48,44,40,54,49,48,46,52,50,45,50,52,56,56,54,48,49,56,61,,49.2
1945,45,42,51,44,47,47,48,48,48,44,51,41,40,39,38,45,46,45,46,54,61,51,44,47,55,56,44,45,47,43,,46.6
1946,56,52,52,49,52,41,40.,53,49,45,43,46,52,47,46,41,44,47,53,54,58,48,43,45,46,47,48,47,46,51,,48.0
1947,57,46,47,47,47,48,52,53,47,46,44,46,53,46,49,52,59,51,49,45,40,40,57,50,53,53,46,43,44,48,,48.2
1948,54,54,60,51,50,48,60,60,62,57,56,51,56,53,55,54,49,50,55,53,47,48,49,54,52,53,53,58,60,66,,54.3
1949,44,43,45,48,53,63,61,47,54,60,56,45,53,55,56,41,38,40,48,50,52,59,52,54,49,46,46,49,41,39,,49
1950,50,41,45,51,55,45,42,43,43,47,50,49,48,49,52,55,57,51,52,55,56,49,44,46,43,49,51,55,56,60,,49.6
1951,33,41,47,50,40,41,43,40,44,48,56,53,54,54,58,46,55,54,56,41,41,52,50,50,40,54,52,41,48,52,,47.8
1952,45,57,52,59,62,55,50,44,52,41,42,40,39,47,42,45,50,45,54,53,45,45,40,53,52,48,53,55,53,49,,48.9
,46.0,45.7,45.3,46.2,46.7,46.9,47.7,47.3,47.4,46.7,47.2,47.2,46.7,47.9,48.5,49.0,48.4,47.4,48.2,48.6,50.5,50.3,49.3,49.6,50.7,50.8,50.5,50.3,49.4,50.3,,
