1913,97,95,95,95,90,81,18,77,79,88,94,78,70,68,74,80,72,71,83,88,98,94,97,92,89,85,87,94,90,90,73,85.3
1914,98,101,94,68,95,85,12,73,80,82,88,90,95,95,89,75,63,74,,98,80,80,75,82,83,86,84,76,82,77,72,83.4
1915,90,95,80,90,97,88,85,86,96,99,82,85,91,91,94,95,84,88,87,91,88,96,95,95,96,95,95,95,100,79,74,90.5
1916,79,79,72,79,79,83,83,65,70,79,84,85,78,84,81,72,53,58,67,73,76,84,90,91,90,89,91,93,94,91,89,80.1
1917,86,93,81,82,86,76,45,85,87,76,84,90,91,88,95,98.,93,87,88,98,76,86,91,95,87,85,84,87,84,81,76,85.6
1918,92,82,80,83,94,84,90,66,68,68,70,78,85,84,73,62,71,62,50,59,62,69,81,91,86,86,75,79,85,83,90,77.8
1919,80,80,66,72,96,86,86,87,83,91,82,87,70,96,79,95,89,91,84,84,84,80,89,87,86,82,73,99,85,75,79,82.2
1920,89,89,89,89,94,89,90,94,70,81,82,90,95,100,97,98,67,67,86,98,90,95,84,85,55,70,76,62,56,66,76,82
1921,94,98,79,75,83,85,93,92,85,85,91,94,96,91,68,85,70,72,82,93,72,82,78,70,73,83,85,92,91,85,76,83.4
1922,98,94,90,69,89,86,90,97,92,78,64,65,71,71,68,82,95,90,69,74,75,78,83,88,91,96,92,94,70,88,64,83
1923,74,78,76,73,71,76,78,76,69,79,88,86,83,83,89,94,96,95,81,67,87,82,82,98,82,85,88,68,91,68,89,83
1924,72,73,67,72,76,85,79,79,80,83,99,90,76,67,70,65,65,64,51,57,70,75,78,78,80,88,86,77,62,60,89,73.5
1925,94,88,79,85,86,85,86,86,86,78,85,85,77,58,65,71,80,90,95,96,78,69,52,69,83,78,67,66,72,83,80,79.5
1926,83,85,82,78,82,83,82,84,78,80,84,81,85,80,82,71,65,67,70,69,75,78,92,92,94,55,72,82,78,52,64,77.8
1927,85,83,98,88,87,85,85,89,88,85,77,66,73,79,80,86,88,87,97,83,83,87,88,74,72,74,74,69,64,62,58,79.9
1928,72,77,81,78,76,82,89,91,92,89,78,75,70,74,77,81,92,87,76,82,78,76,82,82,79,67,67,72,78,83,85,74.1
1929,89,92,85,78,84,88,87,84,86,90,93,89,88,82,77,84,97,82,80,78,79,81,76,77,82,84,94,86,94,93,85,85.3
1930,79,75,87,89,91,91,91,91,75,78,90,90,89,87,87,75,78,83,76,74,83,84,82,81,75,25,80,85,85,74,69,82.5
1931,89,90,88,79,78,69,23,79,90,86,81,75,76,86,86,91,98,85,80,87,79,86,92,84,82,69,76,84,85,77,77,82.5
1932,72,84,90,88,88,88,97,88,68,65,64,70,79,85,90,82,79,81.,80,75,80,67,79,85,88,86,86,69,59,59,63,79.5
