1933.0,48.0,57.0,52.0,50.0,45.0,50.0,53.0,57.0,54.0,51.0,53.0,59.0,55.0,51.0,61.0,65.0,57.0,52.0,57.0,49.0,49.0,49.0,54.0,65.0,65.0,56.0,62.0,53.0,57.0,45.0,42.0,54.1,53.96774193548387
1934.0,55.0,46.0,46.0,44.0,60.0,57.0,52.0,55.0,55.0,57.0,48.0,54.0,54.0,55.0,57.0,62.0,61.0,48.0,54.0,53.0,46.0,44.0,45.0,55.0,63.0,65.0,66.0,63.0,63.0,58.0,56.0,55.12,54.74193548387097
1935.0,45.0,45.0,47.0,48.0,52.0,50.0,50.0,42.0,43.0,51.0,52.0,54.0,57.0,63.0,66.0,68.0,62.0,51.0,53.0,56.0,51.0,54.0,64.0,62.0,54.0,56.0,60.0,55.0,46.0,47.0,56.0,53.54,53.54838709677419
1936.0,60.0,59.0,55.0,57.0,56.0,50.0,56.0,52.0,53.0,56.0,53.0,47.0,53.0,55.0,53.0,52.0,62.0,58.0,57.0,61.0,58.0,60.0,63.0,60.0,52.0,48.0,54.0,54.0,58.0,58.0,65.0,55.9,55.96774193548387
1937.0,59.0,54.0,53.0,61.0,54.0,43.0,49.0,52.0,59.0,53.0,58.0,59.0,57.0,58.0,53.0,53.0,56.0,58.0,58.0,57.0,60.0,54.0,56.0,59.0,68.0,70.0,61.0,61.0,55.0,50.0,50.0,56.2,56.38709677419355
1938.0,55.0,47.0,46.0,51.0,47.0,57.0,59.0,60.0,49.0,56.0,57.0,49.0,56.0,64.0,69.0,65.0,45.0,65.0,59.0,61.0,65.0,66.0,68.0,60.0,57.0,54.0,59.0,65.0,63.0,55.0,59.0,58.32,57.67741935483871
1939.0,48.0,49.0,52.0,54.0,51.0,52.0,52.0,58.0,60.0,61.0,63.0,54.0,65.0,63.0,54.0,48.0,45.0,48.0,54.0,51.0,49.0,51.0,59.0,67.0,60.0,64.0,67.0,72.0,60.0,52.0,60.0,55.8,56.225806451612904
1940.0,57.0,62.0,57.0,60.0,60.0,55.0,51.0,52.0,55.0,55.0,51.0,64.0,59.0,54.0,51.0,63.0,55.0,55.0,59.0,59.0,54.0,55.0,63.0,62.0,55.0,55.0,52.0,52.0,59.0,58.0,49.0,56.6,56.38709677419355
1941.0,52.0,57.0,59.0,58.0,58.0,59.0,61.0,58.0,54.0,53.0,51.0,55.0,55.0,63.0,64.0,68.0,70.0,67.0,67.0,67.0,61.0,60.0,53.0,53.0,53.0,55.0,61.0,54.0,53.0,55.0,63.0,58.6,58.61290322580645
1942.0,61.0,61.0,62.0,66.0,61.0,55.0,56.0,58.0,57.0,51.0,50.0,45.0,53.0,54.0,58.0,54.0,50.0,49.0,51.0,55.0,59.0,62.0,61.0,57.0,56.0,57.0,55.0,59.0,50.0,52.0,48.0,55.6,55.58064516129032
1943.0,54.0,54.5,54.5,50.0,52.0,52.5,62.5,59.0,57.5,51.0,45.0,47.0,48.0,55.5,49.5,46.5,53.0,54.5,58.5,60.5,64.5,60.5,59.5,63.5,62.0,61.0,56.0,44.5,52.0,59.0,56.0,55.2,54.96774193548387
