1933,,,,,,,,57.0,0.25,,,,,,,,,,,,,,,,,,,6.0,1.0,,,89,16.0625
1934,0.02,0.02,,0.7,0.01,15.0,12.0,,,,,,,,,,,,,,,,,,,,,3.0,,,,2.68,4.392857142857142
1935,,,,,,,,,,,5.0,12.0,27.0,,,,,,,,,,,,,,,,,0.0,,65,11.0
"1936
1937",2.0,0.18,,,,15.0,8.0,3.0,0.48,,,0.01,32.0,,,,4.0,,,85.0,0.18,42.0,21.0,,,,,,,,,"1.10
3.47",16.373076923076926
1938.,,,,,,,,,,,,,,,,0.05,75.0,,,,,1.0,,,15.0,,,,,,,1.12,22.7625
1939,,,,0.07,,,,,0.06,,,,,,0.02,3.0,,,6.0,,,,,,,,,,,,,26,1.83
1940,,,,,,,21.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,35,14.0
1941,,3.0,,,,2.0,52.0,27.0,,,,,,,43.0,,,45.0,4.0,2.0,,,,,4.0,,,59.0,86.0,,,3.38,29.727272727272727
1942,0.12,,,,,0.02,10.08,0.16,,0.01,,,,,0.09,0.09,,0.1,,,,0.04,,0.23,0.18,0.14,,,,,,1.26,0.9383333333333335
1943,0.1,,,,,,,,,,,0.16,0.01,0.29,,,,0.56,0.28,,,0.15,0.19,,,,,,,,,1.74,0.2175
1944.,0.22,,,,,,,,0.02,,,,,,,,0.0,,,,,0.33,,,,,0.05,,,,,1.35,0.12400000000000003
1945,,,,3.0,40.0,32.0,9.0,,9.0,,,,,,0.01,,,,,,,4.0,,,,,,,15.0,,,1.19,14.00125
1946,,,,,,38.0,,,,,,,,33.0,0.06,,,,,,,26.0,20.0,,5.0,,,,32.0,,,777,22.00857142857143
1947,,40.0,46.0,25.0,,26.0,,30.0,,,,,10.0,,,,,,,,,,,,,24.0,3.0,,,,,230,25.5
1948,,,12.0,2.0,,,,,,,0.29,0.02,,,17.0,,81.0,,4.0,7.0,,0.03,,,,,,,,,,115,13.704444444444444
1949,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,24.0,5.0,,53,11.333333333333334
1950,,,,,997.0,,7.0,,,65.0,18.0,50.0,4.0,,,,,,,,34.0,,,,17.0,,,,,,,3.12,149.0
1951,,,,,96.0,19.0,21.0,20.0,,,,8.0,,,,,,,,,,,,,,,,,,,,1.65,32.8
4952,,,,,,,0.02,,,,,,,,,,,,0.04,,1.45,,,,27.0,13.0,,,,,,2.94,8.302000000000001
