1893,34.0,33.0,35.0,16.0,33.0,34.0,39.0,41.0,41.0,40.0,29.0,15.0,30.0,27.0,23.0,36.0,33.0,32.0,25.0,32.0,37.0,34.0,30.0,28.0,25.0,26.0,17.0,24.0,26.0,25.0,33.0,31.1,30.096774193548388,30.128125,30.12717497556208,30.127202917457307,30.127202119117445
1894,26.0,24.0,26.0,27.0,34.0,28.0,22.0,29.0,23.0,32.0,32.0,28.0,28.0,29.0,25.0,14.0,30.0,31.0,29.0,26.0,34.0,36.0,29.0,29.0,29.0,22.0,14.0,11.0,12.0,15.0,21.0,25.6,25.64516129032258,25.64375,25.64379276637341,25.643791508538897,25.643791544477025
1895,30.0,22.0,19.0,25.0,32.0,34.0,33.0,27.0,34.0,37.0,38.0,42.0,28.0,20.0,30.0,14.0,4.0,13.0,22.0,26.0,22.0,10.0,22.0,20.0,28.0,28.0,36.0,18.0,14.0,18.0,28.0,25.0,24.967741935483872,24.96875,24.96871945259042,24.968720351043643,24.968720325373553
1896,24.0,28.0,36.0,34.0,35.0,32.0,32.0,37.0,40.0,41.0,40.0,36.0,32.0,33.0,32.0,29.0,29.0,30.0,36.0,35.0,35.0,35.0,32.0,25.0,32.0,34.0,37.0,36.0,33.0,32.0,32.0,33.4,33.354838709677416,33.35625,33.35620723362659,33.3562084914611,33.35620845552297
1897,24.0,20.0,19.0,23.0,33.0,34.0,37.0,36.0,30.0,33.0,34.0,34.0,31.0,32.0,18.0,20.0,20.0,10.0,9.0,17.0,25.0,13.0,11.0,26.0,30.0,31.0,35.0,43.0,40.0,27.0,24.0,26.4,26.41935483870968,26.41875,26.418768328445747,26.418767789373813,26.418767804775868
1898,27.0,25.0,23.0,26.0,16.0,13.0,2.0,7.0,9.0,8.0,0.0,0.0,0.0,10.0,10.0,15.0,30.0,33.0,35.0,32.0,28.0,22.0,11.0,26.0,30.0,35.0,36.0,30.0,23.0,18.0,14.0,19.3,19.161290322580644,19.165625,19.16549364613881,19.165497509487665,19.165497399106265
1899,37.0,27.0,27.0,28.0,26.0,25.0,32.0,32.0,30.0,30.0,30.0,31.0,28.0,28.0,28.0,17.0,15.0,15.0,15.0,14.0,30.0,33.0,36.0,34.0,32.0,36.0,27.0,25.0,36.0,33.0,33.0,28.4,28.06451612903226,28.075,28.07468230694037,28.074691650853893,28.074691383884936
1900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1901,40.0,39.0,38.0,35.0,31.0,29.0,24.0,22.0,26.0,25.0,21.0,19.0,19.0,22.0,21.0,18.0,18.0,,,21.0,21.0,33.0,35.0,32.0,,,,22.0,30.0,29.0,26.0,27.0,26.76923076923077,26.77777777777778,26.77747252747253,26.77748305334512,26.777482702482704
1902,32.0,28.0,26.0,26.0,27.0,23.0,27.0,32.0,36.0,29.0,25.0,27.0,20.0,14.0,,15.0,16.0,15.0,13.0,22.0,22.0,34.0,20.0,26.0,39.0,36.0,27.0,24.0,25.0,29.0,30.0,25.8,25.5,25.50967741935484,25.509375,25.509384164222872,25.509383894686906
1903,46.0,30.0,24.0,26.0,26.0,26.0,22.0,21.0,23.0,21.0,19.0,23.0,,36.0,33.0,37.0,31.0,21.0,26.0,38.0,35.0,,37.0,30.0,30.0,32.0,29.0,21.0,25.0,30.0,23.0,28.3,28.310344827586206,28.31,28.31001112347052,28.310010775862064,28.310010786395654
1904,35.0,29.0,23.0,26.0,29.0,13.0,23.0,25.0,28.0,33.0,31.0,32.0,32.0,32.0,35.0,29.0,36.0,35.0,38.0,38.0,34.0,26.0,25.0,27.0,22.0,16.0,19.0,21.0,30.0,36.0,33.0,29.0,28.741935483870968,28.75,28.749755620723363,28.749762808349143,28.749762602988408
1905,20.0,22.0,32.0,29.0,30.0,35.0,33.0,29.0,27.0,27.0,30.0,30.0,28.0,28.0,32.0,32.0,33.0,33.0,33.0,32.0,28.0,24.0,22.0,26.0,28.0,31.0,30.0,24.0,15.0,25.0,30.0,28.3,28.32258064516129,28.321875,28.321896383186704,28.32189575426945,28.321895772238516
1906,17.0,22.0,28.0,23.0,22.0,26.0,35.0,32.0,20.0,28.0,34.0,30.0,27.0,25.0,26.0,23.0,30.0,33.0,33.0,33.0,39.0,40.0,41.0,39.0,35.0,29.0,30.0,30.0,35.0,31.0,25.0,30.0,29.70967741935484,29.71875,29.718475073313783,29.71848315939279,29.71848292836196
1907,36.0,36.0,35.0,39.0,36.0,31.0,36.0,26.0,31.0,34.0,33.0,34.0,32.0,31.0,28.0,26.0,20.0,17.0,17.0,25.0,27.0,36.0,36.0,34.0,30.0,34.0,31.0,26.0,20.0,21.0,26.0,29.8,29.806451612903224,29.80625,29.806256109481915,29.806255929791263,29.80625593492529
1908,11.0,21.0,24.0,25.0,23.0,23.0,25.0,37.0,28.0,25.0,24.0,31.0,33.0,26.0,27.0,19.0,26.0,15.0,10.0,9.0,13.0,26.0,29.0,28.0,31.0,32.0,32.0,36.0,28.0,24.0,25.0,24.8,24.70967741935484,24.7125,24.712414467253176,24.7124169829222,24.712416911045942
1909,31.0,31.0,26.0,9.0,16.0,10.0,16.0,19.0,30.0,26.0,30.0,33.0,18.0,28.0,26.0,24.0,25.0,23.0,22.0,20.0,12.0,10.0,16.0,11.0,15.0,22.0,25.0,11.0,10.0,21.0,24.0,20.5,20.64516129032258,20.640625,20.64076246334311,20.640758420303605,20.640758535819018
1910,33.0,32.0,38.0,32.0,32.0,32.0,33.0,34.0,23.0,26.0,32.0,32.0,33.0,29.0,27.0,27.0,27.0,27.0,26.0,24.0,24.0,25.0,29.0,31.0,28.0,30.0,27.0,30.0,26.0,,24.0,29.4,29.1,29.10967741935484,29.109375,29.109384164222877,29.109383894686907
1911,31.0,31.0,32.0,22.0,25.0,30.0,24.0,31.0,30.0,30.0,29.0,30.0,24.0,29.0,29.0,30.0,24.0,30.0,26.0,25.0,14.0,26.0,27.0,23.0,12.0,8.0,22.0,25.0,20.0,14.0,17.0,24.9,24.83870967741936,24.840625,24.8405669599218,24.840568666982925,24.84056861820975
1912,27.0,28.0,26.0,29.0,20.0,24.0,22.0,21.0,,,,26.0,26.0,30.0,29.0,24.0,30.0,30.0,24.0,30.0,10.0,19.0,26.0,26.0,22.0,22.0,24.0,26.0,26.0,20.0,20.0,24.5,24.535714285714285,24.53448275862069,24.53452380952381,24.53452248530113,24.534522526683087
